thermal_conductivity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.09285,472.7,23000000.0,Liquid,172620,6279.661522424936,27.219696980482436,-29.735367381046814,-3.5763426629791573 m^-2 kg^-1 s^2 mol K,-1.1696315630873866 m^-2 kg^-1 s^2 mol K,-21607.638589356164,-21875.26728010568,-7819.3591190848465,-7551.730428335333,0.0001592442516891966,305.0764185268492,265.8673215780309,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09336,472.7,24000000.0,Liquid,172620,6309.429623903404,26.9710713031858,-29.94467231225074,-3.6015162599771093 m^-2 kg^-1 s^2 mol K,-1.1778645084116803 m^-2 kg^-1 s^2 mol K,-21707.51045295862,-21833.92656585338,-7679.079963852457,-7552.663850957696,0.00015849293194609531,304.5428064022977,265.96202111277375,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09362,472.7,25000000.0,Liquid,172620,6338.312139909378,26.72922680862488,-30.148542752379846,-3.626036237935034 m^-2 kg^-1 s^2 mol K,-1.1858836896950267 m^-2 kg^-1 s^2 mol K,-21804.13821512641,-21790.116970424853,-7538.9008113749005,-7552.922056076459,0.0001577707089721046,304.04275688914873,266.0543803310702,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09414,472.7,26000000.0,Liquid,172620,6366.366973885263,26.493732418830497,-30.347316616545726,-3.649943238699207 m^-2 kg^-1 s^2 mol K,-1.1937023987247812 m^-2 kg^-1 s^2 mol K,-21897.72964562795,-21744.0142507955,-7398.837686154333,-7552.553080986788,0.00015707545670898084,303.5730661129121,266.1445411876177,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09494,472.7,27000000.0,Liquid,172620,6393.646298603823,26.264199089857193,-30.541299313034763,-3.673273994443482 m^-2 kg^-1 s^2 mol K,-1.2013326486422917 m^-2 kg^-1 s^2 mol K,-21988.47221872632,-21695.77630536205,-7258.904120090517,-7551.600033454786,0.00015640527381353102,303.1309404515816,266.2326323005984,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09574,472.7,28000000.0,Liquid,172620,6420.197303785651,26.040274377535827,-30.730767906982276,-3.6960618284441833 m^-2 kg^-1 s^2 mol K,-1.2087853377197455 m^-2 kg^-1 s^2 mol K,-22076.53573822591,-21645.54553379397,-7119.111544163449,-7550.101748595392,0.00015575845300118003,302.71393150675465,266.3187706298515,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09556,472.7,29000000.0,Liquid,172620,6446.062824133648,25.821637867164267,-30.915974626628216,-3.7183370767857387 m^-2 kg^-1 s^2 mol K,-1.2160703872776615 m^-2 kg^-1 s^2 mol K,-22162.074545181113,-21593.45081653258,-6979.469610525416,-7548.093339173954,0.00015513345545688196,302.3198832328704,266.40306289362036,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09684,472.7,30000000.0,Liquid,172620,6471.2818702171435,25.60799730577774,-31.097149834290747,-3.7401274456866656 m^-2 kg^-1 s^2 mol K,-1.223196858547227 m^-2 kg^-1 s^2 mol K,-22245.229386201736,-21539.609185652513,-6839.986458983279,-7545.6066595325,0.0001545288893383414,301.9468886278222,266.48560677193615,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09796,472.7,31500000.0,Liquid,172620,6507.975431687486,25.29632506539425,-31.361810438973077,-3.7719587998988415 m^-2 kg^-1 s^2 mol K,-1.2336072023232234 m^-2 kg^-1 s^2 mol K,-22365.77039221801,-21455.801918544053,-6631.074124041479,-7541.042597715442,0.00015365761756428527,301.42321834061306,266.6063385488956,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09824,472.7,32200000.0,Liquid,172620,6524.659409482168,25.154288601621435,-31.482559053102996,-3.786481520088392 m^-2 kg^-1 s^2 mol K,-1.238356812054813 m^-2 kg^-1 s^2 mol K,-22420.39725451124,-21415.520231235772,-6533.714566833985,-7538.591590109453,0.0001532647050582776,301.1923329558279,266.6614803889052,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09911,472.7,33600000.0,Liquid,172620,6557.239490801363,24.876338925159065,-31.719094798706692,-3.814930231263936 m^-2 kg^-1 s^2 mol K,-1.2476608731182333 m^-2 kg^-1 s^2 mol K,-22526.734203617038,-21332.873191470244,-6339.257080121592,-7533.1180922683825,0.00015250319915916164,300.7540215669936,266.76960485028184,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1,472.7,35400000.0,Liquid,172620,6597.682635629401,24.530232067764253,-32.01407796687938,-3.8504085515980293 m^-2 kg^-1 s^2 mol K,-1.2592639456363217 m^-2 kg^-1 s^2 mol K,-22658.09444472733,-21222.820641671864,-6089.765986727982,-7525.039789783445,0.00015156836956656716,300.2322032950704,266.90464256040184,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1006,472.7,36000000.0,Liquid,172620,6610.824175624845,24.417512138461976,-32.110253273742224,-3.8619757822513807 m^-2 kg^-1 s^2 mol K,-1.2630469718574169 m^-2 kg^-1 s^2 mol K,-22700.620990868538,-21185.25296861401,-6006.736246116062,-7522.1042683705855,0.00015126706949598784,300.0677754486657,266.94871649129476,-2.9954644077115375,-22.041666377026516,-19.04620196931498,-14625.821991541055,-16884.75277069,5086.091654633326,0.00019661462433320887,684.6386783510358,0.0014606244602021572,-0.0012640098358689482,-3.795139491558075e-08,3.173505261241154e-05,3.7346665177323214e-05,1.0378848642203412e-05,1.1768269501061732,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.07427,497.8,6000000.0,Liquid,172620,5015.417950752249,51.01217003996589,-21.138921603521343,-2.542427884319071 m^-2 kg^-1 s^2 mol K,-0.8314930029372307 m^-2 kg^-1 s^2 mol K,-16999.00111630899,-19941.62954064866,-9418.674366415738,-6476.045942076071,0.00019938517782949926,353.1378678235283,271.88955745032155,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.07724,497.8,8000000.0,Liquid,172620,5223.0005024365955,49.476279395463195,-22.33761682547393,-2.686597781641771 m^-2 kg^-1 s^2 mol K,-0.8786433121347365 m^-2 kg^-1 s^2 mol K,-17708.584976194834,-20315.837844799564,-9196.172189078641,-6588.919320473912,0.0001914608278389955,340.71736579302024,272.3754505700181,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08,497.8,9770000.0,Liquid,172620,5368.168963213743,48.38588154973049,-23.200075095884348,-2.7903276689501086 m^-2 kg^-1 s^2 mol K,-0.9125678438881515 m^-2 kg^-1 s^2 mol K,-18205.567787954544,-20524.519855821927,-8975.5224730907,-6656.570405223319,0.00018628325726195724,334.0520701305558,272.73147925868176,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08077,497.8,10450000.0,Liquid,172620,5417.490015104583,48.01229019931003,-23.49762456486721,-2.82611464432639 m^-2 kg^-1 s^2 mol K,-0.9242718610621271 m^-2 kg^-1 s^2 mol K,-18374.403392404736,-20584.405318379533,-8887.287809988637,-6677.285884013837,0.00018458732682697805,332.07610911434455,272.85540821582407,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08301,497.8,13000000.0,Liquid,172620,5579.741144272802,46.77190388299023,-24.492652967920066,-2.9457890536959597 m^-2 kg^-1 s^2 mol K,-0.9634109983549412 m^-2 kg^-1 s^2 mol K,-18929.22354384911,-20738.305849345725,-8545.863201915115,-6736.780896418505,0.00017921978352462232,326.40911869232,273.27346614693784,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08408,497.8,14000000.0,Liquid,172620,5635.710984410265,46.339928469570445,-24.841642336473342,-2.987762826936736 m^-2 kg^-1 s^2 mol K,-0.9771383882139958 m^-2 kg^-1 s^2 mol K,-19120.245115064812,-20775.025990241098,-8408.85643514467,-6754.0755599683835,0.00017743990115288755,324.70898066640433,273.4212979515112,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08453,497.8,15000000.0,Liquid,172620,5688.283672333579,45.93224165241764,-25.17212728233757,-3.0275110296819947 m^-2 kg^-1 s^2 mol K,-0.9901379122775328 m^-2 kg^-1 s^2 mol K,-19299.423117956496,-20801.363320198296,-8270.678359050655,-6768.738156808853,0.00017579995260499323,323.21452145217125,273.56181406186715,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08499,497.8,16000000.0,Liquid,172620,5737.893863505557,45.54580508989075,-25.486363903869837,-3.0653050081943505 m^-2 kg^-1 s^2 mol K,-1.002498313483013 m^-2 kg^-1 s^2 mol K,-19468.240867962988,-20818.70075672658,-8131.588805380173,-6781.128916616585,0.0001742799751595704,321.8881142313182,273.69586640306255,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08586,497.8,17000000.0,Liquid,172620,5784.8949082250765,45.17814277668299,-25.786197047524283,-3.1013666465015346 m^-2 kg^-1 s^2 mol K,-1.0142921583003293 m^-2 kg^-1 s^2 mol K,-19627.907452777654,-20828.15915983933,-7991.790269581738,-6791.538562520063,0.00017286398730911783,320.7010850978655,273.8241563106991,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08657,497.8,18000000.0,Liquid,172620,5829.578287279061,44.827207429232715,-26.073157023639986,-3.1358799986319745 m^-2 kg^-1 s^2 mol K,-1.025579641017683 m^-2 kg^-1 s^2 mol K,-19779.422807526218,-20830.660390922996,-7851.442824555011,-6800.205241158231,0.00017153899488443907,319.6311517372221,273.9472692119839,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08748,497.8,19000000.0,Liquid,172620,5872.187508579212,44.49128480394879,-26.348529070553752,-3.168999643227229 m^-2 kg^-1 s^2 mol K,-1.0364113160911719 m^-2 kg^-1 s^2 mol K,-19923.624336651712,-20826.97232612329,-7710.674554801628,-6807.326565330054,0.0001702942895707961,318.6607036084261,274.0656996810745,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08817,497.8,20000000.0,Liquid,172620,5912.928269585694,44.1689236210925,-26.61340437203486,-3.2008568195290144 m^-2 kg^-1 s^2 mol K,-1.046830104899951 m^-2 kg^-1 s^2 mol K,-20061.221073296027,-20817.741720996113,-7569.589024597158,-6813.06837689707,0.00016912094218083046,317.7756154316373,274.17986994351475,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08887,497.8,21000000.0,Liquid,172620,5951.97603635259,43.8588832253295,-26.868718263333175,-3.231564022510585 m^-2 kg^-1 s^2 mol K,-1.0568727985694268 m^-2 kg^-1 s^2 mol K,-20192.819202263043,-20803.518681903028,-7428.27073041577,-6817.571250775789,0.0001680114291274611,316.9644090475948,274.29014380750806,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08934,497.8,22000000.0,Liquid,172620,5989.481794491767,43.56009381293632,-27.115279337472483,-3.2612185035591836 m^-2 kg^-1 s^2 mol K,-1.066571202858384 m^-2 kg^-1 s^2 mol K,-20318.941461488692,-20784.77520595559,-7286.789151761786,-6820.955407294891,0.00016695935212953666,316.21764894415617,274.3968373308869,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09005,497.8,23000000.0,Liquid,172620,6025.576480455578,43.27162574193843,-27.353791958717867,-3.2899049782237797 m^-2 kg^-1 s^2 mol K,-1.0759530237193269 m^-2 kg^-1 s^2 mol K,-20440.042117369394,-20761.91944465874,-7145.201807608985,-6823.324480319641,0.00016595922452292773,315.52749821005125,274.500227111883,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09053,497.8,24000000.0,Liquid,172620,6060.374443092275,42.99266552464622,-27.58487391457177,-3.3176977492622077 m^-2 kg^-1 s^2 mol K,-1.085042561634334 m^-2 kg^-1 s^2 mol K,-20556.518682621077,-20735.306829270314,-7003.556594596483,-6824.768447947249,0.00016500630602780958,314.8873869374223,274.60055681975433,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09102,497.8,25000000.0,Liquid,172620,6093.976181214679,42.72249681515047,-27.80907042597576,-3.3446623916811293 m^-2 kg^-1 s^2 mol K,-1.093861262702051 m^-2 kg^-1 s^2 mol K,-20668.721198476338,-20705.24885610961,-6861.893598058878,-6825.365940425602,0.00016409647334733683,314.29176091754584,274.69804240110847,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09176,497.8,26000000.0,Liquid,172620,6126.470532857339,42.460485184210285,-28.026865390357248,-3.3708571049637372 m^-2 kg^-1 s^2 mol K,-1.1024281608794868 m^-2 kg^-1 s^2 mol K,-20776.959669520435,-20672.020101832873,-6720.246510513038,-6825.186078200595,0.00016322611765401043,313.7358886333403,274.79287627574854,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09252,497.8,27000000.0,Liquid,172620,6157.936443852978,42.20606580331995,-28.23869049487948,-3.396333809141798 m^-2 kg^-1 s^2 mol K,-1.1107602364489115 m^-2 kg^-1 s^2 mol K,-20881.510079146836,-20635.86388235494,-6578.643754003938,-6824.28995079583,0.00016239206252253993,313.2157112216956,274.8852307516345,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09302,497.8,28000000.0,Liquid,172620,6188.4444098214235,41.958733389851794,-28.444932671155946,-3.4211390413917058 m^-2 kg^-1 s^2 mol K,-1.1188727092467605 m^-2 kg^-1 s^2 mol K,-20982.61930156538,-20596.996860070274,-6437.109376368844,-6822.731817863949,0.00016159149760042144,312.7277245458464,274.9752608293722,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.0938,497.8,29000000.0,Liquid,172620,6218.057661871202,41.7180339285726,-28.645940244528887,-3.4453146956226925 m^-2 kg^-1 s^2 mol K,-1.1267792805436212 m^-2 kg^-1 s^2 mol K,-21080.50914670694,-20555.612826749864,-6295.663773023386,-6820.56009298046,0.00016082192452668084,312.2688855651694,275.0631065243855,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09458,497.8,30000000.0,Liquid,172620,6246.8331491824765,41.48355780258414,-28.84202804570782,-3.468898637265633 m^-2 kg^-1 s^2 mol K,-1.1344923341089683 m^-2 kg^-1 s^2 mol K,-21175.379716997828,-20511.885833905264,-6154.32427275191,-6817.818155844475,0.00016008111248030853,311.8365373031177,275.148894804316,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09511,497.8,31000000.0,Liquid,172620,6274.8223591370925,41.2549340527542,-29.033481690146225,-3.4919252179637525 m^-2 kg^-1 s^2 mol K,-1.142023104539133 m^-2 kg^-1 s^2 mol K,-21267.412213056254,-20465.972801875523,-6013.105616520732,-6814.5450277014625,0.0001593670613708846,311.4283482021987,275.2327412167194,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09564,497.8,32000000.0,Liquid,172620,6302.072006422025,41.03182554832333,-29.220561184290343,-3.514425709304667 m^-2 kg^-1 s^2 mol K,-1.149381819107995 m^-2 kg^-1 s^2 mol K,-21356.77129435107,-20418.01570897062,-5872.020351430886,-6810.775936811339,0.0001586779711467857,311.042262717609,275.31475126541955,-4.698287864973207,-17.524616822626292,-12.826328957653086,-10180.582713506534,-11812.875796860511,4341.447730652407,0.00023033791077100587,1169.7358023415284,0.0008548938982616773,-0.0006245559874906714,-9.639188647270203e-08,3.315665328596397e-05,3.832538030677103e-05,1.0843778648800742e-05,1.1558880800251061,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.11745,301.73,101325.0,Liquid,228237,7501.951659244898,-90.04668344822697,-48.7807843944329,-5.866979819949903 m^-2 kg^-1 s^2 mol K,-1.9187772045573006 m^-2 kg^-1 s^2 mol K,-29015.06421532645,-31510.28053577609,-16791.65446044385,-14296.43813999421,0.0001332986461953094,244.5100364871059,209.15328441730085,-0.07786491015649114,-48.76799794062362,-48.69013303046713,-28955.623697699884,-31429.578416718796,7500.715132178046,0.0001333206210845154,9.494487684501642,0.10532427164367733,-0.10519095102259282,-7.710696081630886e-08,2.1126757459360355e-05,2.983790132167811e-05,6.909439245280666e-06,1.4123275367303572,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1175,302.39,101325.0,Liquid,228237,7495.194167660858,-89.5121688413726,-48.65508688492176,-5.851861884457993 m^-2 kg^-1 s^2 mol K,-1.913832931542553 m^-2 kg^-1 s^2 mol K,-28974.84496273515,-31475.53665138181,-16762.724928250318,-14262.033239603657,0.00013341882513393053,244.74900368062364,209.34988555535693,-0.07965392786133862,-48.6423789843574,-48.56272505649606,-28914.053242465223,-31392.632140741738,7493.96259773763,0.00013344075139925203,9.7427758845958,0.10264015223639594,-0.1025067114849967,-1.2418240658007562e-07,2.1171412780731695e-05,2.987051700055931e-05,6.9240436269794324e-06,1.4108891697461377,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
