thermal_conductivity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.1663,318.149994,101325.0,Liquid,198519,38.467564584521185,1.8056841237454777,-0.03609117624556384,-4.340770763316054e-3 m^-2 kg^-1 s^2 mol K,-2.8687930495777244e-3 m^-2 kg^-1 s^2 mol K,-22.70099888108326,-33.90992981042283,-22.427522304443748,-11.218591375104188,0.02599592697902134,30.660035528942117,22.20164670657335,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.6198226657320583e-05,3.110248291887355e-05,1.731427311963557e-05,1.1871980239617697,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.1645,328.149994,101325.0,Liquid,198519,37.28100693066362,2.75261743177697,-0.034018063712408605,-4.091432636684883e-3 m^-2 kg^-1 s^2 mol K,-2.704006765372337e-3 m^-2 kg^-1 s^2 mol K,-21.69093926758392,-32.20992812127873,-21.046900718160224,-10.527911864465421,0.02682330983870235,30.534957337967043,22.087265196871186,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.690094466933534e-05,3.1587503342325666e-05,1.7778695835923168e-05,1.1742153939423763,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.197,190.75,101325.0,Liquid,199384,65.06671507941945,-14.363332599427421,-0.09975179578306978,-0.01199738339857087 m^-2 kg^-1 s^2 mol K,-7.929008921135992e-3 m^-2 kg^-1 s^2 mol K,-47.804173941635604,-76.54010161236158,-57.51244656674102,-28.77651889601504,0.015368841023853979,32.51583017135707,23.681363115065846,-0.14865029168566812,-39.04971457613163,-38.90106428444596,-14894.982126560535,-16432.909324333115,28505.933341404485,3.508041599702731e-05,97.05277155943223,0.010303672774431071,-0.010268592358434045,-1.7820275388658047e-07,1.6352984800967647e-05,2.4083043708091975e-05,1.0807603463728536e-05,1.4727001829456188,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.192,208.649994,101325.0,Liquid,199384,59.24764311222149,-11.461051933128259,-0.08332985668787618,-0.010022278109223721 m^-2 kg^-1 s^2 mol K,-6.623672003981047e-3 m^-2 kg^-1 s^2 mol K,-42.03586406422815,-66.65382786391983,-49.2670537659736,-24.64908996628193,0.016878308527917153,32.199860404124216,23.470730781182837,-0.3167353365479527,-35.25118072377909,-34.93444538723114,-13975.404054216579,-15603.29756273911,27280.367264965862,3.665639799813932e-05,226.18288696307098,0.004421200973366613,-0.004384544575368474,-7.8580342233181e-09,1.785430439648981e-05,2.5187687059239757e-05,1.1799817855059027e-05,1.4107347169566407,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.184,224.350006,101325.0,Liquid,199384,54.95803159023505,-9.134174271336319,-0.07200943273164678,-8.66074405992592e-3 m^-2 kg^-1 s^2 mol K,-5.7238411604824e-3 m^-2 kg^-1 s^2 mol K,-37.85068900889642,-59.520858194158585,-43.365541528757035,-21.695372343494856,0.01819570263098142,31.94637239961967,23.286479364794562,-0.5524009815652382,-32.01480747167013,-31.462406490104893,-13067.207143195103,-14739.804742342429,26127.25147293566,3.8274213460067405e-05,425.34183038714536,0.00235105021081468,-0.0023127759973546125,2.9569491744041443e-07,1.9134904819080243e-05,2.611813385491021e-05,1.26461600813431e-05,1.3649471529571804,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.182,244.649994,101325.0,Liquid,199384,50.27071089803922,-6.380102874904153,-0.06050984675898842,-7.2776617729780006e-3 m^-2 kg^-1 s^2 mol K,-4.8097691976591115e-3 m^-2 kg^-1 s^2 mol K,-33.36947344162914,-51.91553135276836,-37.11179770624092,-18.565739795101702,0.01989229875877893,31.64174287874684,23.0494318399623,-1.027269224602011,-27.863735431428537,-26.836466206826525,-11690.198143355428,-13353.748152444019,24439.543044806225,4.091729530976297e-05,868.5352174668868,0.0011513637903095453,-0.0011104464949997824,-2.498272806406021e-07,2.0742785952327572e-05,2.727418018294236e-05,1.3708800444337833e-05,1.3148754581773956,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.175,263.049988,101325.0,Liquid,199384,46.6743152700473,-4.094973178740255,-0.052356378771260176,-6.297024976328449e-3 m^-2 kg^-1 s^2 mol K,-4.161671387435364e-3 m^-2 kg^-1 s^2 mol K,-30.0135156981923,-46.23861424413313,-32.466269436629695,-16.241170890688856,0.021425059890310558,31.38186838258726,22.835779650616747,-1.7050341629240797,-23.975219409071553,-22.270185246147474,-10132.09455048108,-11693.834069306446,22568.302886668727,4.430993349485343e-05,1565.727822450368,0.0006386806095295653,-0.0005943706760347118,4.423782229423523e-08,2.215886956041624e-05,2.828122674114512e-05,1.46446828104e-05,1.2762937506372447,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.174,273.149994,101325.0,Liquid,199384,44.913954383283816,-2.9151861643872317,-0.04858834513170772,-5.84383469661926e-3 m^-2 kg^-1 s^2 mol K,-3.8621602647672063e-3 m^-2 kg^-1 s^2 mol K,-28.401429261794508,-43.51646078285321,-30.24455460165731,-15.129523080598615,0.022264795289817153,31.244173437384458,22.718955565317934,-2.237078341445541,-21.684432905994182,-19.44735456454864,-9069.285934245554,-10519.349922736434,21294.872049801197,4.6959662291529746e-05,2150.296455064484,0.00046505215485276503,-0.0004180924925612353,4.0512531995773315e-08,2.2921134776280918e-05,2.8819052502590308e-05,1.5148459967140917e-05,1.2573135136578242,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.171,283.149994,101325.0,Liquid,199384,43.298920653223384,-1.7941739625600506,-0.04526373582197349,-5.443976105340552e-3 m^-2 kg^-1 s^2 mol K,-3.5978957804114415e-3 m^-2 kg^-1 s^2 mol K,-26.941993785366474,-41.05441738803119,-28.23799086162181,-14.1255672589571,0.023095263921447316,31.110645095147987,22.603574742497862,-2.954641545276605,-19.18099385108616,-16.226352305809556,-7766.665114141657,-9046.516728612634,19722.59433868342,5.070326868908033e-05,2976.3511476055455,0.0003359818618191248,-0.00028527859313004446,-2.3562461137771606e-07,2.36659361847298e-05,2.934184232166874e-05,1.5640695383470888e-05,1.2398344224641855,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.17,293.149994,101325.0,Liquid,199384,41.79746145115552,-0.716666189128783,-0.04228820525490492,-5.086102036537597e-3 m^-2 kg^-1 s^2 mol K,-3.3613786508080085e-3 m^-2 kg^-1 s^2 mol K,-25.603143691375042,-38.79752501843289,-26.40073790168675,-13.2063565746289,0.02392489795507316,30.97950332934516,22.488454897094613,-4.040300725585575,-16.18282187643887,-12.142521150853295,-5985.5674419411225,-6994.263234652482,17535.236232563522,5.7028031258738704e-05,4284.6756968939235,0.00023338989243104836,-0.00017636186117230967,-7.636845111846924e-08,2.4401146875321393e-05,2.985547913720839e-05,1.612659234374555e-05,1.2235277009624226,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.166,303.149994,101325.0,Liquid,199384,40.39784910181482,0.3203306391851195,-0.039615629697124795,-4.764665080173754e-3 m^-2 kg^-1 s^2 mol K,-3.148942621223815e-3 m^-2 kg^-1 s^2 mol K,-24.371637718229675,-36.72284053198835,-24.71336262699875,-12.362159813240071,0.024753793140810467,30.850414890047865,22.373572617660486,-6.480973775928285,-11.445643269536975,-4.96466949360869,-2545.7714293508484,-2980.1458113150975,13197.708997711272,7.577072658394109e-05,7350.780796940486,0.00013603997012347536,-6.026924353953427e-05,5.029141902923584e-08,2.512694176038358e-05,3.036042750349374e-05,1.660626644662189e-05,1.2082818431712823,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.165,313.149994,101325.0,Liquid,199384,39.089936917691034,1.3195085640218722,-0.037207027503512694,-4.474976821986951e-3 m^-2 kg^-1 s^2 mol K,-2.9574891428107535e-3 m^-2 kg^-1 s^2 mol K,-23.23601652895133,-34.81058745822985,-23.159207018747015,-11.584636089468495,0.025582031562384727,30.723101331938906,22.258905792887283,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.5843437251643445e-05,3.085711395898057e-05,1.7079794628011002e-05,1.1940019301038718,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.165,323.149994,101325.0,Liquid,199384,37.86489842130398,2.2832976576437103,-0.03502931470525717,-4.213058175134074e-3 m^-2 kg^-1 s^2 mol K,-2.7843884575600255e-3 m^-2 kg^-1 s^2 mol K,-22.186322413058605,-33.04364163104408,-21.723918794216118,-10.86659957623064,0.02640968394721399,30.59732873597282,22.144433937182303,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.6550725230265566e-05,3.134593124410453e-05,1.7547237611701517e-05,1.1806054626475073,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.174,273.149994,101325.0,Liquid,199385,44.913954383283816,-2.9151861643872317,-0.04858834513170772,-5.84383469661926e-3 m^-2 kg^-1 s^2 mol K,-3.8621602647672063e-3 m^-2 kg^-1 s^2 mol K,-28.401429261794508,-43.51646078285321,-30.24455460165731,-15.129523080598615,0.022264795289817153,31.244173437384458,22.718955565317934,-2.237078341445541,-21.684432905994182,-19.44735456454864,-9069.285934245554,-10519.349922736434,21294.872049801197,4.6959662291529746e-05,2150.296455064484,0.00046505215485276503,-0.0004180924925612353,4.0512531995773315e-08,2.2921134776280918e-05,2.8819052502590308e-05,1.5148459967140917e-05,1.2573135136578242,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.168,293.149994,101325.0,Liquid,199385,41.79746145115552,-0.716666189128783,-0.04228820525490492,-5.086102036537597e-3 m^-2 kg^-1 s^2 mol K,-3.3613786508080085e-3 m^-2 kg^-1 s^2 mol K,-25.603143691375042,-38.79752501843289,-26.40073790168675,-13.2063565746289,0.02392489795507316,30.97950332934516,22.488454897094613,-4.040300725585575,-16.18282187643887,-12.142521150853295,-5985.5674419411225,-6994.263234652482,17535.236232563522,5.7028031258738704e-05,4284.6756968939235,0.00023338989243104836,-0.00017636186117230967,-7.636845111846924e-08,2.4401146875321393e-05,2.985547913720839e-05,1.612659234374555e-05,1.2235277009624226,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.162,313.149994,101325.0,Liquid,199385,39.089936917691034,1.3195085640218722,-0.037207027503512694,-4.474976821986951e-3 m^-2 kg^-1 s^2 mol K,-2.9574891428107535e-3 m^-2 kg^-1 s^2 mol K,-23.23601652895133,-34.81058745822985,-23.159207018747015,-11.584636089468495,0.025582031562384727,30.723101331938906,22.258905792887283,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.5843437251643445e-05,3.085711395898057e-05,1.7079794628011002e-05,1.1940019301038718,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.156,333.149994,101325.0,Liquid,199385,36.71501706268904,3.2138991984431926,-0.03305429738396502,-3.975518190652091e-3 m^-2 kg^-1 s^2 mol K,-2.6273995047598254e-3 m^-2 kg^-1 s^2 mol K,-21.21386889467564,-31.40711212624838,-20.395073151106214,-10.201829919533479,0.02723681152844217,30.47289958020002,22.030138306742856,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.724889773146638e-05,3.1827241935843936e-05,1.800865622329415e-05,1.1680194277763607,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.1674,298.0,101325.0,Liquid,199582,41.10659018829791,-0.20883577906954767,-0.040956730485336136,-4.925962430321589e-3 m^-2 kg^-1 s^2 mol K,-3.255543209517936e-3 m^-2 kg^-1 s^2 mol K,-24.99320321379205,-37.76983651608706,-25.564730831456888,-12.788097529161885,0.024326999525362648,30.9166572890063,22.43270865604734,-4.8676421672141865,-14.324485964584241,-9.456843797370055,-4741.337857416303,-5546.158679501648,15977.518175466423,6.258794319730496e-05,5313.007892964256,0.0001882172999073178,-0.00012562935671001286,-5.960464477539063e-08,2.475432561972636e-05,3.0101437270368127e-05,1.6360006357627626e-05,1.2160071630624723,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.1602,323.0,101325.0,Liquid,199582,37.88270001757285,2.269091802770612,-0.03506041668836811,-4.216798883889326e-3 m^-2 kg^-1 s^2 mol K,-2.7868606727178154e-3 m^-2 kg^-1 s^2 mol K,-22.201476319125337,-33.069146627332366,-21.74463203698947,-10.87696172878244,0.026397273677328296,30.59920487149769,22.14614959985169,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.6540183916866356e-05,3.133865560212249e-05,1.754027091194657e-05,1.1808002423904338,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.2,303.149994,101325.0,Liquid,199707,40.39784910181482,0.3203306391851195,-0.039615629697124795,-4.764665080173754e-3 m^-2 kg^-1 s^2 mol K,-3.148942621223815e-3 m^-2 kg^-1 s^2 mol K,-24.371637718229675,-36.72284053198835,-24.71336262699875,-12.362159813240071,0.024753793140810467,30.850414890047865,22.373572617660486,-6.480973775928285,-11.445643269536975,-4.96466949360869,-2545.7714293508484,-2980.1458113150975,13197.708997711272,7.577072658394109e-05,7350.780796940486,0.00013603997012347536,-6.026924353953427e-05,5.029141902923584e-08,2.512694176038358e-05,3.036042750349374e-05,1.660626644662189e-05,1.2082818431712823,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.19,313.149994,101325.0,Liquid,199707,39.089936917691034,1.3195085640218722,-0.037207027503512694,-4.474976821986951e-3 m^-2 kg^-1 s^2 mol K,-2.9574891428107535e-3 m^-2 kg^-1 s^2 mol K,-23.23601652895133,-34.81058745822985,-23.159207018747015,-11.584636089468495,0.025582031562384727,30.723101331938906,22.258905792887283,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.5843437251643445e-05,3.085711395898057e-05,1.7079794628011002e-05,1.1940019301038718,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.191,323.149994,101325.0,Liquid,199707,37.86489842130398,2.2832976576437103,-0.03502931470525717,-4.213058175134074e-3 m^-2 kg^-1 s^2 mol K,-2.7843884575600255e-3 m^-2 kg^-1 s^2 mol K,-22.186322413058605,-33.04364163104408,-21.723918794216118,-10.86659957623064,0.02640968394721399,30.59732873597282,22.144433937182303,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.6550725230265566e-05,3.134593124410453e-05,1.7547237611701517e-05,1.1806054626475073,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.17,333.149994,101325.0,Liquid,199707,36.71501706268904,3.2138991984431926,-0.03305429738396502,-3.975518190652091e-3 m^-2 kg^-1 s^2 mol K,-2.6273995047598254e-3 m^-2 kg^-1 s^2 mol K,-21.21386889467564,-31.40711212624838,-20.395073151106214,-10.201829919533479,0.02723681152844217,30.47289958020002,22.030138306742856,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.724889773146638e-05,3.1827241935843936e-05,1.800865622329415e-05,1.1680194277763607,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.163,343.149994,101325.0,Liquid,199707,35.63351528062308,4.113313723591447,-0.031257852934468484,-3.7594555860077095e-3 m^-2 kg^-1 s^2 mol K,-2.484604841720778e-3 m^-2 kg^-1 s^2 mol K,-20.311050429052706,-29.887997804353606,-19.161865757437862,-9.58491838213696,0.028063467556449128,30.349646267139608,21.91600189262473,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.7938062797389016e-05,3.2301381594683486e-05,1.8464121867285057e-05,1.1561782872684447,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.16872,283.149994,101325.0,Liquid,197803,43.298920653223384,-1.7941739625600506,-0.04526373582197349,-5.443976105340552e-3 m^-2 kg^-1 s^2 mol K,-3.5978957804114415e-3 m^-2 kg^-1 s^2 mol K,-26.941993785366474,-41.05441738803119,-28.23799086162181,-14.1255672589571,0.023095263921447316,31.110645095147987,22.603574742497862,-2.954641545276605,-19.18099385108616,-16.226352305809556,-7766.665114141657,-9046.516728612634,19722.59433868342,5.070326868908033e-05,2976.3511476055455,0.0003359818618191248,-0.00028527859313004446,-2.3562461137771606e-07,2.36659361847298e-05,2.934184232166874e-05,1.5640695383470888e-05,1.2398344224641855,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.16268,303.149994,101325.0,Liquid,197803,40.39784910181482,0.3203306391851195,-0.039615629697124795,-4.764665080173754e-3 m^-2 kg^-1 s^2 mol K,-3.148942621223815e-3 m^-2 kg^-1 s^2 mol K,-24.371637718229675,-36.72284053198835,-24.71336262699875,-12.362159813240071,0.024753793140810467,30.850414890047865,22.373572617660486,-6.480973775928285,-11.445643269536975,-4.96466949360869,-2545.7714293508484,-2980.1458113150975,13197.708997711272,7.577072658394109e-05,7350.780796940486,0.00013603997012347536,-6.026924353953427e-05,5.029141902923584e-08,2.512694176038358e-05,3.036042750349374e-05,1.660626644662189e-05,1.2082818431712823,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.17578,273.149994,101325.0,Liquid,197973,44.913954383283816,-2.9151861643872317,-0.04858834513170772,-5.84383469661926e-3 m^-2 kg^-1 s^2 mol K,-3.8621602647672063e-3 m^-2 kg^-1 s^2 mol K,-28.401429261794508,-43.51646078285321,-30.24455460165731,-15.129523080598615,0.022264795289817153,31.244173437384458,22.718955565317934,-2.237078341445541,-21.684432905994182,-19.44735456454864,-9069.285934245554,-10519.349922736434,21294.872049801197,4.6959662291529746e-05,2150.296455064484,0.00046505215485276503,-0.0004180924925612353,4.0512531995773315e-08,2.2921134776280918e-05,2.8819052502590308e-05,1.5148459967140917e-05,1.2573135136578242,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.16382,313.149994,101325.0,Liquid,197973,39.089936917691034,1.3195085640218722,-0.037207027503512694,-4.474976821986951e-3 m^-2 kg^-1 s^2 mol K,-2.9574891428107535e-3 m^-2 kg^-1 s^2 mol K,-23.23601652895133,-34.81058745822985,-23.159207018747015,-11.584636089468495,0.025582031562384727,30.723101331938906,22.258905792887283,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.5843437251643445e-05,3.085711395898057e-05,1.7079794628011002e-05,1.1940019301038718,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.19513,200.149994,101325.0,Liquid,198012,61.87101931090502,-12.803310536870462,-0.0905925875140174,-0.01089578384972513 m^-2 kg^-1 s^2 mol K,-7.200967450746897e-3 m^-2 kg^-1 s^2 mol K,-44.625815217252665,-71.08434159647304,-52.95223574909797,-26.493709369877607,0.01616265597589316,32.34571286719829,23.570727124935864,-0.2254311767408115,-37.03678195361374,-36.81135077687293,-14425.28277855843,-16014.826427964916,27870.741665585672,3.5879920670887035e-05,154.35165266544143,0.006478712619731444,-0.006442832699060558,2.5125336833298206e-07,1.714672207331625e-05,2.466930368421395e-05,1.1332180340569857e-05,1.4387183497074552,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.15522,333.149994,101325.0,Liquid,198012,36.71501706268904,3.2138991984431926,-0.03305429738396502,-3.975518190652091e-3 m^-2 kg^-1 s^2 mol K,-2.6273995047598254e-3 m^-2 kg^-1 s^2 mol K,-21.21386889467564,-31.40711212624838,-20.395073151106214,-10.201829919533479,0.02723681152844217,30.47289958020002,22.030138306742856,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.724889773146638e-05,3.1827241935843936e-05,1.800865622329415e-05,1.1680194277763607,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.161,293.48999,101325.0,Liquid,206098,41.74826418245453,-0.6807594756264976,-0.04219260263281046,-5.074603684030037e-3 m^-2 kg^-1 s^2 mol K,-3.3537794488335453e-3 m^-2 kg^-1 s^2 mol K,-25.559579664599482,-38.72411449437235,-26.34100796959484,-13.176473139821967,0.023953091693337238,30.975082370155775,22.484545173572393,-4.088788950764359,-16.065155649317187,-11.976366698552829,-5910.206402946189,-6906.792549338012,17441.562181945876,5.733431384002523e-05,4344.342969817664,0.00023018440462631588,-0.00017285009078629065,-1.3504177331924438e-07,2.44259774575005e-05,2.9872787344925224e-05,1.6143002747670677e-05,1.222992504472003,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.16,298.149994,101325.0,Liquid,206098,41.085592307936935,-0.19327872789519648,-0.04091663597364211,-4.92114016897586e-3 m^-2 kg^-1 s^2 mol K,-3.252356201821334e-3 m^-2 kg^-1 s^2 mol K,-24.974727106374644,-37.73871048964442,-25.539415719602843,-12.775432336333067,0.024339432482924667,30.914720998851582,22.430985479168502,-4.899392804083198,-14.258992905411214,-9.359600101328017,-4695.269407848549,-5492.4151649372925,15919.430554704479,6.281631723971948e-05,5352.834295417711,0.00018681691694735425,-0.00012400059970763477,-1.0244548320770264e-08,2.4765213088956745e-05,3.0109011879395717e-05,1.636720182998926e-05,1.2157784296563097,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.159,303.190002,101325.0,Liquid,206098,40.39243999726431,0.32440179778417844,-0.039605491295529184,-4.763445710737482e-3 m^-2 kg^-1 s^2 mol K,-3.1481367462411485e-3 m^-2 kg^-1 s^2 mol K,-24.36691039003409,-36.7148786011762,-24.706889616073727,-12.358921404931618,0.024757108014958437,30.84990216727577,22.373113443583616,-6.5019676372767945,-11.413641615632917,-4.911673978356123,-2519.117636969163,-2948.960451376358,13164.095177777965,7.596420312184306e-05,7377.312268966809,0.0001355507213930162,-5.958651827117314e-05,3.91155481338501e-08,2.5129826778119985e-05,3.0362430835069333e-05,1.660817313999074e-05,1.2082228462277051,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.158,308.179993,101325.0,Liquid,206098,39.729088292371536,0.8274863275731668,-0.03837330473293098,-4.615247731001794e-3 m^-2 kg^-1 s^2 mol K,-3.050193464411998e-3 m^-2 kg^-1 s^2 mol K,-23.789091058953236,-35.74180342621655,-23.91591864223502,-11.963206274971704,0.02517047440507242,30.78616991856986,22.315869608498318,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.548849530991696e-05,3.0611268101250926e-05,1.684521532609673e-05,1.2009837273266115,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.157,313.179993,101325.0,Liquid,206098,39.086142107537164,1.3224516024980695,-0.03720016452586656,-4.474151395502845e-3 m^-2 kg^-1 s^2 mol K,-2.9569436226970095e-3 m^-2 kg^-1 s^2 mol K,-23.232743691431526,-34.80507746252144,-23.1547301967117,-11.58239642562179,0.025584515280344472,30.72272182941709,22.258562107011105,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.5845572770251852e-05,3.085859194143455e-05,1.7081205981264856e-05,1.1939604595241422,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.156,318.100006,101325.0,Liquid,206098,38.47368768843645,1.8008663647737368,-0.036102059040650225,-4.342079662710541e-3 m^-2 kg^-1 s^2 mol K,-2.8696580944488413e-3 m^-2 kg^-1 s^2 mol K,-22.7062453036619,-33.918761043113975,-22.434695845670788,-11.222180106218703,0.02599178971608062,30.660664217942138,22.202218926896627,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.619469097048535e-05,3.110003939848817e-05,1.7311936402409196e-05,1.187264985623609,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.155,323.109985,101325.0,Liquid,206098,37.86964511877773,2.2795091558727676,-0.035037606309492195,-4.214055425902503e-3 m^-2 kg^-1 s^2 mol K,-2.785047535458663e-3 m^-2 kg^-1 s^2 mol K,-22.190362826995884,-33.0504418979162,-21.729441448820268,-10.869362377899956,0.026406373676423713,30.59782914183601,22.144891564595902,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.654791366901278e-05,3.134399072390219e-05,1.7545379465344515e-05,1.180657399850124,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.155,328.109985,101325.0,Liquid,206098,37.28560693678984,2.7488942638029124,-0.03402596307014418,-4.092382711043066e-3 m^-2 kg^-1 s^2 mol K,-2.7046346646243252e-3 m^-2 kg^-1 s^2 mol K,-21.694829278122537,-32.216474539121556,-21.052216306565995,-10.530571045566976,0.026820000588841066,30.535455148771973,22.087722480764793,-8.693484002895774,-8.693484002895774,0.0,0.0,0.0,10092.111177144232,9.90872952593622e-05,10092.111177144232,9.90872952593622e-05,0.0,0.0,2.689815129627038e-05,3.1585577663569394e-05,1.7776849710045852e-05,1.1742657447223506,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.1719,276.51,101325.0,Liquid,228229,44.35783248472472,-2.5334733733943544,-0.04742914152444063,-5.7044145487992245e-3 m^-2 kg^-1 s^2 mol K,-3.7700182068595763e-3 m^-2 kg^-1 s^2 mol K,-27.896703927716324,-42.664759382206896,-29.550127459283814,-14.782072004793243,0.022543932919724265,31.19901835599325,22.68015694206207,-2.4517632269253613,-20.877417424082513,-18.42565419715715,-8666.271836551608,-10067.058442431546,20810.296012330396,4.805313674574767e-05,2393.4119791707476,0.00041781356853844815,-0.00036976043179270046,-2.0489096641540527e-08,2.3172472815006783e-05,2.8995761685942467e-05,1.5314567982953397e-05,1.2513020046425278,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
0.1687,280.8,101325.0,Liquid,228229,43.66777298054127,-2.0535830603164396,-0.04601176555637864,-5.533943403139445e-3 m^-2 kg^-1 s^2 mol K,-3.657354704341713e-3 m^-2 kg^-1 s^2 mol K,-27.273590025946813,-41.613633225545975,-28.69352945731485,-14.353486257715693,0.022900183172739504,31.141796025744657,22.630664822081176,-2.7627558257745126,-19.799749089527705,-17.036993263753192,-8103.275739680914,-9429.973982718895,20130.7086101203,4.9675350200900066e-05,2751.8570124129506,0.00036339097398202226,-0.0003137156237811222,6.705522537231445e-08,2.3491778601348768e-05,2.921982780592334e-05,1.5525595533242198e-05,1.243832078523237,0.0440098,1.5131,3.1869e-10,163.333,8.31446261815324,1
