viscosity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.0005578,323.51,99540000.0,Liquid,84795,57377.219891315195,-114.5693235808552,-54.75416612379871,-6.585412508109921 m^-2 kg^-1 s^2 mol K,-2.7792648632231214 m^-2 kg^-1 s^2 mol K,-40369.33347989592,-41324.310443059665,-23610.790160349545,-22655.813197185795,1.7428519574392333e-05,-0.4180590645014193,-53.50394290879028,-53.08588384428886,-39759.50883198448,-42424.43464505443,55987.204658377945,1.7861223936822496e-05,4.689725097689352,0.21323211471237502,-0.2132142534884382,1.3611333997687325e-06,3.257009614520239e-05,4.4054096216480145e-05,1.3745672529501154e-05,1.3525933733839886,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0005492,323.55,99540000.0,Liquid,84795,57375.43689841453,-114.56312208516552,-54.74909253895256,-6.584802296111965 m^-2 kg^-1 s^2 mol K,-2.779007333301807 m^-2 kg^-1 s^2 mol K,-40367.66234236306,-41322.917972490824,-23608.84908151273,-22653.593451384953,1.742906118119047e-05,-0.41841816969769063,-53.49881316040338,-53.08039499070569,-39757.59182854157,-42422.821171775286,55985.21805723796,1.786185773140374e-05,4.6984280669961915,0.21283714164412482,-0.21281927978639342,1.464404704165645e-06,3.257387246150298e-05,4.405681963983936e-05,1.374726626158608e-05,1.352520173703859,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.000299,368.62,10100000.0,Liquid,84795,53896.80943268234,-106.5499888986209,-48.243573588201706,-5.8023682111300765 m^-2 kg^-1 s^2 mol K,-2.448793917285682 m^-2 kg^-1 s^2 mol K,-37995.938260472925,-40873.42033354468,-23089.87423746177,-20212.392164390014,1.8553973983358145e-05,-0.931775936535797,-48.09480862571227,-47.16303268917647,-37509.74268714826,-40496.87007681425,53711.69626024996,1.861791880775255e-05,28.519378771183735,0.03506387737345843,-0.03504525945465068,6.23564119450748e-07,3.6727060110682466e-05,4.702533396849607e-05,1.5500050690734874e-05,1.280400168888504,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0003002,368.48,10180000.0,Liquid,84795,53905.38485092985,-106.5712981791188,-48.26047012441869,-5.804400397332957 m^-2 kg^-1 s^2 mol K,-2.4496515679950694 m^-2 kg^-1 s^2 mol K,-38002.62306482843,-40877.48684268297,-23094.46881123717,-20219.60503338264,1.8551022365676523e-05,-0.9298717603525546,-48.11058316354042,-47.180711403187864,-37517.03839786934,-40503.239830720064,53718.926791296195,1.861541284853116e-05,28.381722639895226,0.03523394307977395,-0.035215327666925415,1.7688435036689043e-06,3.671445154495284e-05,4.7016403129184967e-05,1.5494729453277866e-05,1.2805966356767855,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.000303,368.3,10180000.0,Liquid,84795,53914.532230725206,-106.59690321085455,-48.280691760146205,-5.806832501084722 m^-2 kg^-1 s^2 mol K,-2.45067799731786 m^-2 kg^-1 s^2 mol K,-38010.56019241534,-40883.95940803068,-23102.180632768832,-20228.78141715349,1.854787491655381e-05,-0.9274260620333332,-48.13087273126563,-47.2034466692323,-37526.41538090694,-40511.42551046495,53728.22111437636,1.8612192610494307e-05,28.205542022801556,0.03545402528310192,-0.035435413090491426,1.3536482583731413e-06,3.669823802869381e-05,4.700491812818138e-05,1.5487886805836642e-05,1.2808494536285076,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0002816,373.8,11470000.0,Liquid,84795,53658.075428498945,-105.84115247201706,-47.68606434376386,-5.7353152613434455 m^-2 kg^-1 s^2 mol K,-2.420495324435507 m^-2 kg^-1 s^2 mol K,-37776.1774435899,-40670.36264222375,-22845.311790524825,-19951.12659189097,1.8636523803999103e-05,-1.0034194086318826,-47.51492158125195,-46.51150217262006,-37238.243616026484,-40259.24801302807,53443.143462850036,1.8711474198652453e-05,34.0139588413313,0.029399694539080593,-0.02938098306488194,-2.682645572349429e-07,3.7192387296169886e-05,4.735459096669659e-05,1.5696434363729548e-05,1.273233433218556,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.00028,373.73,11470000.0,Liquid,84795,53661.651370915315,-105.85101039018106,-47.69382086736245,-5.736248156703592 m^-2 kg^-1 s^2 mol K,-2.4208890375540593 m^-2 kg^-1 s^2 mol K,-37779.269412858295,-40672.88684385811,-22848.275171098747,-19954.657740098926,1.8635281890374348e-05,-1.0024360778560575,-47.52270975226762,-46.52027367441156,-37241.93297550479,-40262.48463471269,53446.78621792655,1.871019888684328e-05,33.934299716261904,0.029468708898117698,-0.029449998699230855,6.891787052154541e-07,3.718611443995237e-05,4.735015680863016e-05,1.5693787008099827e-05,1.2733289702824568,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0002823,373.75,11370000.0,Liquid,84795,53658.767808232325,-105.8464194336477,-47.6901187945756,-5.735802899690979 m^-2 kg^-1 s^2 mol K,-2.4207011241668974 m^-2 kg^-1 s^2 mol K,-37777.730250325134,-40673.366112400516,-22849.184212927878,-19953.548350852496,1.863628332975958e-05,-1.0027169877858833,-47.52048442814389,-46.51776744035801,-37240.87893060952,-40261.55995784536,53445.74547000444,1.8710563230168317e-05,33.957043793481944,0.029448971061254457,-0.029430260498024288,-1.262960722669959e-07,3.718790672724787e-05,4.735142375330532e-05,1.5694543413427367e-05,1.2733016703683018,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0002945,373.12,49160000.0,Liquid,84795,54360.130515779914,-106.57630463801102,-48.298106998311184,-5.808927072792454 m^-2 kg^-1 s^2 mol K,-2.4515619768018526 m^-2 kg^-1 s^2 mol K,-38037.912240484664,-40235.86527632543,-22214.87559311557,-20016.922557274796,1.8395835155504553e-05,-0.9938843942220531,-47.59063313127978,-46.59674873705773,-37274.05915947699,-40290.65958207931,53478.51400186136,1.869909848215293e-05,33.246599767436,0.030078263852397577,-0.030059564753915424,-2.242450136691332e-08,3.713143327018091e-05,4.7311498698240237e-05,1.5670709721196598e-05,1.274163007767185,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0003015999999999,372.83,97510000.0,Liquid,84795,55148.704809809424,-107.36634971422102,-48.96199609556903,-5.888774578006844 m^-2 kg^-1 s^2 mol K,-2.4852603009971994 m^-2 kg^-1 s^2 mol K,-38311.04177991717,-39642.79431822829,-21388.293313917296,-20056.540775606176,1.81327921199362e-05,-0.9898297863551072,-47.62295930741961,-46.633129521064504,-37289.317225549086,-40304.03545874436,53493.58754517952,1.869382940815891e-05,32.9237053509258,0.03037325201830238,-0.03035455818889422,2.156608388759196e-06,3.7105426149763316e-05,4.7293109169908305e-05,1.5659733844456726e-05,1.274560463987825,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
