,id,temperature,unc_t,pressure,unc_p,density,unc_rho,value,uncertainty,unit,property,type,database,phase,const_value,const_prop,quality,note,substance_id,reference_id,id_1,ddbnr,cas,common_name,iupac_name,iupac_name_source,inchi_key,canonical_smiles,isomeric_smiles,inchi,formula,family,source,id_2,database_refID,database_1,title,authors,year,pages,volume,issue,journal
51407,52888,604.26,,8197840.0,,,,4.38e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51408,52889,619.82,,2144260.0,,,,2.86e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51409,52890,628.7,,13817000.0,,,,5.86e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51410,52891,635.37,,6901630.0,,,,4.19e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51411,52892,645.37,,17636699.0,,,,6.560000000000001e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51412,52893,645.37,,10162800.0,,,,4.98e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51413,52894,647.59,,22242400.0,,,,7.4e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51414,52895,654.26,,9039000.0,,,,4.79e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51415,52896,658.7,,4143730.0,,,,3.52e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51416,52897,658.7,,20670400.0,,,,7.04e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51417,52898,666.48,,10369700.0,,,,5.15e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51418,52899,669.82,,22683699.0,,,,7.489999999999999e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51419,52900,673.15,,21311600.0,,,,7.25e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51420,52901,675.37,,22414801.0,,,,7.489999999999999e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51421,52902,677.04,,23890301.0,,,,7.75e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51422,52903,680.37,,4005840.0,,,,3.55e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51423,52904,686.48,,7129150.0,,,,4.38e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51424,52905,693.15,,24241900.0,,,,7.8e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51425,52906,696.48,,2102890.0,,,,3.1e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51426,52907,699.26,,2054630.0,,,,3.03e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51427,52908,699.26,,6763730.0,,,,4.3200000000000007e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51428,52909,699.82,,14361700.0,,,,6.14e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51429,52910,700.37,,20477400.0,,,,7.099999999999999e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51430,52911,709.82,,17126500.0,,,,6.610000000000001e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51431,52912,728.15,,6612050.0,,,,4.45e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51432,52913,733.15,,13651600.0,,,,6.14e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51433,52914,736.48,,4185100.000000001,,,,3.84e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51434,52915,749.82,,99284.0,,,,2.65e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51435,52916,752.04,,7329100.0,,,,4.7e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51436,52917,752.59,,10342100.0,,,,5.45e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51437,52918,766.48,,4378160.0,,,,4e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51438,52919,770.93,,15237400.0,,,,6.54e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51439,52920,773.15,,772210.0,,,,2.94e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51440,52921,778.15,,10969500.0,,,,5.71e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51441,52922,790.93,,3440470.0,,,,3.86e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51442,52923,791.48,,13830800.0,,,,6.41e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51443,52924,799.82,,2096000.0,,,,3.51e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51444,52925,801.48,,6894730.0,,,,4.8e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51445,52926,809.26,,99284.0,,,,2.86e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51446,52927,815.93,,889421.0,,,,3.2e-05,,Pa*s,viscosity,Experiment,DDB,Superheated Vapor,,,,,173,33984,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,33984,34045,DDB,The Viscosity of Water and Superheated Steam.,"Hawkins, G.A.;Solberg, H.L.;Potter, A.A.",1935,395 - 400,57,,Trans. ASME
51461,52942,383.15,,101325.0,,,,1.281e-05,,Pa*s,viscosity,Experiment,DDB,Vapor,,,,,173,2828,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,2828,2830,DDB,Properties of Binary Mixtures as a Function of Composition,"Ling, T.D.;van, Winkle, M.",1958,88 - 95,3,1,Ind.Eng.Chem. Chem.Eng.Data Series
51462,52943,403.15,,101325.0,,,,1.353e-05,,Pa*s,viscosity,Experiment,DDB,Vapor,,,,,173,2828,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,2828,2830,DDB,Properties of Binary Mixtures as a Function of Composition,"Ling, T.D.;van, Winkle, M.",1958,88 - 95,3,1,Ind.Eng.Chem. Chem.Eng.Data Series
51463,52944,423.15,,101325.0,,,,1.425e-05,,Pa*s,viscosity,Experiment,DDB,Vapor,,,,,173,2828,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,2828,2830,DDB,Properties of Binary Mixtures as a Function of Composition,"Ling, T.D.;van, Winkle, M.",1958,88 - 95,3,1,Ind.Eng.Chem. Chem.Eng.Data Series
51465,52946,273.15,,610.0,,,,0.0017929999999999,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51466,52947,283.15,,1228.0,,,,0.0013109999999999,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51467,52948,293.15,,2338.0,,,,0.001006,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51468,52949,303.15,,4242.0,,,,0.0008,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51469,52950,313.15,,7375.0,,,,0.000657,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51470,52951,323.15,,12334.0,,,,0.00055,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51471,52952,333.15,,19916.0,,,,0.0004689999999999,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51472,52953,343.15,,31157.0,,,,0.000406,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51473,52954,353.15,,47343.0,,,,0.000356,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51474,52955,363.15,,70101.0,,,,0.000316,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51475,52956,373.15,,101325.0,,,,0.0002839999999999,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,32925,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,32925,32986,DDB,Relation between vapor pressure and viscosity of liquids.,"Mitra, S.S.",1954,349 - 350,22,,J.Chem.Phys.
51530,53011,523.15,,40000000.0,,,,0.0001149,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,34263,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,34263,34324,DDB,,"Rivkin, S.L.;Levin, A.Ya.;Izrailevskii, L.B.",1972,32 - 37,,1,Ves.Akad.Navuk BSSR Ser.Fiz.Energ.Navuk
51531,53012,523.15,,40000000.0,,,,0.0001148,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,34263,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,34263,34324,DDB,,"Rivkin, S.L.;Levin, A.Ya.;Izrailevskii, L.B.",1972,32 - 37,,1,Ves.Akad.Navuk BSSR Ser.Fiz.Energ.Navuk
51532,53013,523.15,,50000000.0,,,,0.0001169,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,34263,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,34263,34324,DDB,,"Rivkin, S.L.;Levin, A.Ya.;Izrailevskii, L.B.",1972,32 - 37,,1,Ves.Akad.Navuk BSSR Ser.Fiz.Energ.Navuk
51533,53014,523.15,,50000000.0,,,,0.0001169,,Pa*s,viscosity,Experiment,DDB,Liquid,,,,,173,34263,173,174,7732-18-5,water,oxidane,PubChem,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,O,InChI=1S/H2O/h1H2,H2O,other inorganics,NIST ChemistryWebBook,34263,34324,DDB,,"Rivkin, S.L.;Levin, A.Ya.;Izrailevskii, L.B.",1972,32 - 37,,1,Ves.Akad.Navuk BSSR Ser.Fiz.Energ.Navuk
