,A_res,E_res,G_res,H_res,M,R,V,V_vap_gas,V_vap_liq,dE_vap,dH_vap,dV_vap,dpressure,epsilon,eta_CE,eta_CE_ig,eta_CE_m,m,omega22,pressure,rho,rho_vap_gas,rho_vap_liq,s_res,s_res*,s_res**,s_res_vle_gas,s_res_vle_liq,s_total,s_vap,sigma,state,success,temperature,viscosity,refno
798,-3399.62591464952,-7307.80899889195,-5759.97235992009,-9668.15544416253,0.0440962,8.31446261815324,0.000165337889856798,0.000270633928101427,0.000170886151828628,-2364.70233718743,-2809.01118801732,-9.97477762727987E-05,2.1420419216156E-08,208.1101,2.13672846406148E-05,2.61541241923998E-05,1.06738810560816E-05,2.001829,1.22402657297344,4487100,6048.22041013176,3695.02821399845,5851.84925343068,-10.4745293898697,-1.2597963176838713 m^-2 kg^-1 s^2 mol K,-0.6293226432846518 m^-2 kg^-1 s^2 mol K,-6.40514324191939,-10.1109869652438,-29.5909414688379,-3.70584372332445,3.618353E-10,G,1,373.113,0.000021347,Bell
799,-3418.51080683619,-7360.36885467632,-5783.0802311174,-9724.93827895753,0.0440962,8.31446261815324,0.000164027341857512,0.000270776473476046,0.000170820202604059,-2369.35459088753,-2814.53179266361,-9.99562708719868E-05,-5.21540641784668E-08,208.1101,2.13668824720081E-05,2.61538438026585E-05,1.06736801555018E-05,2.001829,1.22403648903492,4496800,6096.54456797017,3693.08303325867,5854.10849978841,-10.5650099779958,-1.2706786311034557 m^-2 kg^-1 s^2 mol K,-0.6347588286029703 m^-2 kg^-1 s^2 mol K,-6.40203527774041,-10.115249281417,-29.7499192629053,-3.71321400367657,3.618353E-10,G,1,373.105,0.000022473,Bell
800,-3417.65190172365,-7358.15582524404,-5781.96418383821,-9722.4681073586,0.0440962,8.31446261815324,0.000164081072806452,0.000270633928101427,0.000170886151828628,-2364.70233718743,-2809.01118801732,-9.97477762727987E-05,2.1420419216156E-08,208.1101,2.13672846406148E-05,2.61541241923998E-05,1.06738810560816E-05,2.001829,1.22402657297344,4497300,6094.5481577853,3695.02821399845,5851.84925343068,-10.5611541906082,-1.2702148864738034 m^-2 kg^-1 s^2 mol K,-0.6345271681416361 m^-2 kg^-1 s^2 mol K,-6.40514324191939,-10.1109869652438,-29.7410101527197,-3.70584372332445,3.618353E-10,G,1,373.113,0.000022467,Bell
801,-3431.58367184445,-7397.50765774636,-5798.73468808347,-9764.65867398538,0.0440962,8.31446261815324,0.0001631110702606,0.000270473360045532,0.000170960560926914,-2359.45716424112,-2802.78695237258,-9.95127991186175E-05,3.25962901115418E-08,208.1101,2.13677370764087E-05,2.61544396272657E-05,1.06741070672913E-05,2.001829,1.22401541790505,4507100,6130.79172616743,3697.22178861407,5849.30228690288,-10.6290274652846,-1.278378165063591 m^-2 kg^-1 s^2 mol K,-0.6386050781877927 m^-2 kg^-1 s^2 mol K,-6.4086483878063,-10.1061830621416,-29.8555606972332,-3.69753467433532,3.618353E-10,G,1,373.122,0.00002347,Bell
802,-3431.29674845331,-7396.77332467895,-5798.36087028741,-9763.83744651306,0.0440962,8.31446261815324,0.000163128645212061,0.000270419788976384,0.000170985415098456,-2357.70608057186,-2800.70900187239,-9.94343738779283E-05,5.21540641784668E-08,208.1101,2.1367887887425E-05,2.61545447713757E-05,1.06741824039041E-05,2.001829,1.22401169966675,4507300,6130.13121453955,3697.95422067773,5848.45204150417,-10.6277429178577,-1.278223669519395 m^-2 kg^-1 s^2 mol K,-0.6385279009942382 m^-2 kg^-1 s^2 mol K,-6.40981882384749,-10.1045796808446,-29.852506522392,-3.69476085699716,3.618353E-10,G,1,373.125,0.000023466,Bell
803,-3435.82006965548,-7409.47073893562,-5803.82479321907,-9777.47546249921,0.0440962,8.31446261815324,0.000162818738782617,0.000270455505717828,0.000170968842802363,-2358.87361964869,-2802.09448071747,-9.94866629154651E-05,1.86264514923096E-09,208.1101,2.13677873467983E-05,2.61544746753493E-05,1.0674132179521E-05,2.001829,1.22401417848574,4510000,6141.79920245621,3697.46586354696,5849.01894174942,-10.6497071187789,-1.2808653556908225 m^-2 kg^-1 s^2 mol K,-0.6398475372725754 m^-2 kg^-1 s^2 mol K,-6.40903841875144,-10.1056487175667,-29.8908638256643,-3.69661029881524,3.618353E-10,G,1,373.123,0.000023762,Bell
804,-3435.73225953721,-7409.27235757267,-5803.70042199742,-9777.24052003288,0.0440962,8.31446261815324,0.000162823312034549,0.000270419788976384,0.000170985415098456,-2357.70608057186,-2800.70900187239,-9.94343738779283E-05,5.21540641784668E-08,208.1101,2.1367887887425E-05,2.61545447713757E-05,1.06741824039041E-05,2.001829,1.22401169966675,4510200,6141.62669647584,3697.95422067773,5848.45204150417,-10.6493536965774,-1.2808228487703284 m^-2 kg^-1 s^2 mol K,-0.6398263032308594 m^-2 kg^-1 s^2 mol K,-6.40981882384749,-10.1045796808446,-29.8896943331045,-3.69476085699716,3.618353E-10,G,1,373.125,0.000023774,Bell
805,-3457.74715045246,-7471.22877840435,-5830.15269188484,-9843.63431983673,0.0440962,8.31446261815324,0.00016132891350593,0.000270687402601169,0.00017086139973684,-2366.44804544825,-2811.08273979655,-9.98260028643297E-05,7.45058059692383E-09,208.1101,2.13671338277686E-05,2.61540190465991E-05,1.06738057185547E-05,2.001829,1.2240302914474,4523700,6198.51691967938,3694.29825839882,5852.69699031026,-10.7568321083645,-1.2937495304722137 m^-2 kg^-1 s^2 mol K,-0.6462837387570135 m^-2 kg^-1 s^2 mol K,-6.40397690632112,-10.1125861937403,-30.078204594669,-3.70860928741915,3.618353E-10,G,1,373.11,0.00002519,Bell
806,-3457.2667708811,-7470.06449705203,-5829.5045591606,-9842.30228533153,0.0440962,8.31446261815324,0.000161355732225399,0.000270544750454331,0.000170927461857565,-2361.789845564,-2805.55505695971,-9.96172885967666E-05,-5.12227416038513E-08,208.1101,2.1367535994342E-05,2.61542994344617E-05,1.06740066181187E-05,2.001829,1.22402037564777,4524400,6197.48667250998,3696.24617857371,5850.43496891862,-10.7547685348092,-1.2935013396209065 m^-2 kg^-1 s^2 mol K,-0.6461597567129391 m^-2 kg^-1 s^2 mol K,-6.40708940603957,-10.1083192838795,-30.0724288049998,-3.70122987783997,3.618353E-10,G,1,373.118,0.000025177,Bell
807,-3489.78988428321,-7562.61669401983,-5867.93821711122,-9940.76502684784,0.0440962,8.31446261815324,0.000159173771978627,0.000270847682370453,0.0001707872954598,-2371.67716361662,-2817.28786423074,-0.000100060386910654,-1.86264514923096E-08,208.1101,2.13666813864847E-05,2.61537036066606E-05,1.06735797046025E-05,2.001829,1.22404144722277,4548400,6282.44206045624,3692.11208029554,5855.23646420985,-10.9161508806908,-1.3129111744224125 m^-2 kg^-1 s^2 mol K,-0.6558558070756355 m^-2 kg^-1 s^2 mol K,-6.4004840064543,-10.1173776938243,-30.3519636255263,-3.71689368737,3.618353E-10,G,1,373.101,0.000027013,Bell
808,-3489.36847546373,-7561.66375872548,-5867.34568769406,-9939.64097095581,0.0440962,8.31446261815324,0.000159194673955124,0.000270669580436853,0.000170869647612077,-2365.86629133025,-2810.39239946901,-9.97999328247759E-05,-3.91155481338501E-08,208.1101,2.13671840987682E-05,2.61540540952463E-05,1.0673830831089E-05,2.001829,1.22402905194953,4549400,6281.6171870291,3694.54150845481,5852.41448071741,-10.9144337295383,-1.3127046486093308 m^-2 kg^-1 s^2 mol K,-0.6557526385167417 m^-2 kg^-1 s^2 mol K,-6.40436557147995,-10.1120532324021,-30.3462420042233,-3.70768766092213,3.618353E-10,G,1,373.111,0.000026999,Bell
809,-3510.79065987429,-7623.52734797757,-5892.13448723415,-10004.8711753374,0.0440962,8.31446261815324,0.000157768019469909,0.000270669580436853,0.000170869647612077,-2365.86629133025,-2810.39239946901,-9.97999328247759E-05,-3.91155481338501E-08,208.1101,2.13671840987682E-05,2.61540540952463E-05,1.0673830831089E-05,2.001829,1.22402905194953,4569200,6338.42019035253,3694.54150845481,5852.41448071741,-11.0228234710402,-1.3257409380822407 m^-2 kg^-1 s^2 mol K,-0.6622648278560459 m^-2 kg^-1 s^2 mol K,-6.40436557147995,-10.1120532324021,-30.5294793270789,-3.70768766092213,3.618353E-10,G,1,373.111,0.00002806,Bell
810,-3510.6252156654,-7623.15340100357,-5891.90245298278,-10004.4306383209,0.0440962,8.31446261815324,0.000157776059710888,0.000270598265075703,0.000170902667347876,-2363.53778776763,-2807.62926796361,-9.96955977278273E-05,9.31322574615479E-09,208.1101,2.13673851822582E-05,2.61541942893654E-05,1.06739312809727E-05,2.001829,1.22402409402353,4569600,6338.09718554526,3695.51519378825,5851.28374833659,-11.0221464838942,-1.3256595152438524 m^-2 kg^-1 s^2 mol K,-0.6622241536334283 m^-2 kg^-1 s^2 mol K,-6.40592136642187,-10.1099202382055,-30.5272135418788,-3.70399887178365,3.618353E-10,G,1,373.115,0.000028046,Bell
811,-3539.91005002896,-7708.11925136495,-5925.39460747885,-10093.6038088148,0.0440962,8.31446261815324,0.000155860964988467,0.000270883270930065,0.000170770858694111,-2372.8375645017,-2818.66484595259,-0.000100112412235954,-1.11758708953857E-08,208.1101,2.13665808434179E-05,2.61536335083798E-05,1.06735294790004E-05,2.001829,1.22404392635598,4597900,6415.97464813591,3691.62701176247,5855.80003313812,-11.1718584111348,-1.3436657213110725 m^-2 kg^-1 s^2 mol K,-0.6712190308518222 m^-2 kg^-1 s^2 mol K,-6.39970904615178,-10.1184412159744,-30.783124738249,-3.71873216982263,3.618353E-10,G,1,373.099,0.000029252,Bell
812,-3539.50640937832,-7707.20754945687,-5924.83052310542,-10092.531663184,0.0440962,8.31446261815324,0.000155880040720484,0.000270705222099472,0.000170853154680731,-2367.02965107679,-2811.77290336571,-9.9852067418741E-05,2.23517417907715E-08,208.1101,2.13670835567181E-05,2.61539839979049E-05,1.06737806059949E-05,2.001829,1.22403153095181,4598900,6415.18949685901,3694.05507675262,5852.9794306033,-11.1701972884024,-1.3434659341680348 m^-2 kg^-1 s^2 mol K,-0.6711192285495088 m^-2 kg^-1 s^2 mol K,-6.4035883544228,-10.1131190403641,-30.77753334686,-3.70953068594132,3.618353E-10,G,1,373.109,0.00002926,Bell
813,-3580.1007541849,-7827.73625097694,-5969.65969046111,-10217.2951872531,0.0440962,8.31446261815324,0.00015323907493227,0.000270384061438508,0.000171001998802903,-2356.53794089166,-2799.32280809177,-9.93820626356057E-05,3.44589352607727E-08,208.1101,2.13679884278484E-05,2.61546148672141E-05,1.06742326281857E-05,2.001829,1.22400922087394,4651500,6525.75069669395,3698.44285450762,5847.88486099863,-11.3838867109377,-1.3691668642640644 m^-2 kg^-1 s^2 mol K,-0.6839579525843936 m^-2 kg^-1 s^2 mol K,-6.41059968713287,-10.1035101801171,-31.1280529483102,-3.6929104929842,3.618353E-10,G,1,373.127,0.00003078,Bell
814,-3580.20655200579,-7828.13667231166,-5969.74023903769,-10217.6703593436,0.0440962,8.31446261815324,0.000153230100315903,0.000270330449849738,0.000171026895789172,-2354.78460328444,-2797.24217459203,-9.93035540605652E-05,2.79396772384644E-08,208.1101,2.13681392381022E-05,2.61547200106196E-05,1.06743079644177E-05,2.001829,1.22400550273382,4652100,6526.13290690519,3699.17632496024,5847.03356384785,-11.3845847836032,-1.3692508231075429 m^-2 kg^-1 s^2 mol K,-0.6839998936510274 m^-2 kg^-1 s^2 mol K,-6.411771842675,-10.1019050574938,-31.1283641783134,-3.69013321481878,3.618353E-10,G,1,373.13,0.000030781,Bell
815,-3671.14562836161,-8104.81385783621,-6065.02184550167,-10498.6900749763,0.0440962,8.31446261815324,0.000147511250990893,0.000270241042967232,0.000171068448060576,-2351.85935821299,-2793.77086230442,-9.91725949066563E-05,-2.3283064365387E-08,208.1101,2.13683905875086E-05,2.61548952486894E-05,1.06744335242963E-05,2.001829,1.22399930596452,4803300,6779.14391805775,3700.40016505285,5845.61332809833,-11.8822094670149,-1.429101315708857 m^-2 kg^-1 s^2 mol K,-0.7138977983178667 m^-2 kg^-1 s^2 mol K,-6.41372773602117,-10.0992275232308,-31.9407836275631,-3.68549978720965,3.618353E-10,G,1,373.135,0.000033692,Bell
816,-3671.08798448068,-8104.94587362838,-6064.8294423976,-10498.6873315453,0.0440962,8.31446261815324,0.000147507481057642,0.000270062024809863,0.000171151768467079,-2345.99750821464,-2786.81471552347,-9.89102563427842E-05,1.86264514923096E-08,208.1101,2.1368893282509E-05,2.61552457213067E-05,1.06746846421492E-05,2.001829,1.2239869129168,4804900,6779.31717652494,3702.8530786735,5842.76755628354,-11.8823993062957,-1.4291241481262362 m^-2 kg^-1 s^2 mol K,-0.7139092040959722 m^-2 kg^-1 s^2 mol K,-6.4176481900189,-10.093863678174,-31.9382733111145,-3.67621548815512,3.618353E-10,G,1,373.145,0.000033668,Bell
817,-3787.63125180947,-8476.62471792582,-6173.6287086933,-10862.6221748096,0.0440962,8.31446261815324,0.000140495841771312,0.00027018736619822,0.000171093413898535,-2350.10239677081,-2791.68591515716,-9.90939522996852E-05,6.51925802230835E-09,208.1101,2.13685413965424E-05,2.61550003909677E-05,1.06745088599188E-05,2.001829,1.22399558798148,5099400,7117.64837586952,3701.13530499557,5844.76034006218,-12.566378836024,-1.5113879769676826 m^-2 kg^-1 s^2 mol K,-0.7550035377485701 m^-2 kg^-1 s^2 mol K,-6.41490265633727,-10.0976196008909,-33.0292143472451,-3.6827169445536,3.618353E-10,G,1,373.138,0.000037057,Bell
818,-3787.14013196528,-8475.64624529507,-6172.91261265497,-10861.4187259848,0.0440962,8.31446261815324,0.000140511444094853,0.000269864787798741,0.000171243755612262,-2339.53186480955,-2779.14199404684,-9.86210321864795E-05,-5.58793544769287E-09,208.1101,2.13694462411383E-05,2.61556312357617E-05,1.06749608688546E-05,2.001829,1.2239732813202,5101500,7116.85803559846,3705.55939571404,5839.62899216161,-12.5644666395014,-1.5111579925886005 m^-2 kg^-1 s^2 mol K,-0.7548886506233051 m^-2 kg^-1 s^2 mol K,-6.42197412550659,-10.0879498442057,-33.0211361219811,-3.66597571869913,3.618353E-10,G,1,373.156,0.000037051,Bell
819,-3912.38200257224,-8902.87806589386,-6266.94998157986,-11257.4460449015,0.0440962,8.31446261815324,0.000133268591627743,0.000269433285095391,0.000171445686425346,-2325.36024552994,-2762.3244241572,-9.79875986700456E-05,-2.79396772384644E-08,208.1101,2.13706526749808E-05,2.61564723384863E-05,1.0675563534638E-05,2.001829,1.22394354240328,5614400,7503.64349008269,3711.49392194047,5832.75100616451,-13.3728926076468,-1.6083892876551376 m^-2 kg^-1 s^2 mol K,-0.8034598797675213 m^-2 kg^-1 s^2 mol K,-6.43146195423309,-10.0749968969953,-34.2625928618326,-3.64353494276217,3.618353E-10,G,1,373.18,0.000040755,Bell
820,-3912.627310697,-8903.86773686267,-6267.04442806947,-11258.2848542351,0.0440962,8.31446261815324,0.000133252436766934,0.000269379233483824,0.000171471047736535,-2323.58248792929,-2760.21472276456,-9.79081857472887E-05,4.19095158576965E-08,208.1101,2.13708034771525E-05,2.61565774744251E-05,1.06756388668325E-05,2.001829,1.22393982530367,5616400,7504.55319439343,3712.23864240467,5831.88831700905,-13.3747797358552,-1.60861625700904 m^-2 kg^-1 s^2 mol K,-0.8035732607575572 m^-2 kg^-1 s^2 mol K,-6.43265274546889,-10.0733729068108,-34.2646141648171,-3.64072016134195,3.618353E-10,G,1,373.183,0.000040768,Bell
821,-3919.50835745998,-8926.99535521863,-6272.02603434979,-11279.5130321084,0.0440962,8.31446261815324,0.000132886096143352,0.000269918612814579,0.000171218633270871,-2341.29705982234,-2781.23674195346,-9.86999795437079E-05,3.25962901115418E-08,208.1101,2.13692954348494E-05,2.61555260960193E-05,1.06748855346033E-05,2.001829,1.22397699894983,5644300,7525.24175983953,3704.82046262942,5840.48582152844,-13.419393647535,-1.6139820772344362 m^-2 kg^-1 s^2 mol K,-0.8062537195906523 m^-2 kg^-1 s^2 mol K,-6.42079292255506,-10.0895641278761,-34.3408556338559,-3.66877120532106,3.618353E-10,G,1,373.153,0.000040963,Bell
822,-3923.30970075796,-8937.42709655344,-6275.96067433704,-11290.0780701325,0.0440962,8.31446261815324,0.000132727605756705,0.000271238578074327,0.000170607103194962,-2384.40931138224,-2832.39625872402,-0.000100631474879366,-1.39698386192322E-08,208.1101,2.13655754015673E-05,2.61529325152383E-05,1.06730272173933E-05,2.001829,1.22406871912843,5645400,7534.22767101701,3686.79118987997,5861.42066346,-13.4398274783504,-1.6164397021891432 m^-2 kg^-1 s^2 mol K,-0.8074814093457249 m^-2 kg^-1 s^2 mol K,-6.39198404639368,-10.1290515148126,-34.3927658631846,-3.73706746841896,3.618353E-10,G,1,373.079,0.000041051,Bell
823,-3922.88589829931,-8936.62624310759,-6275.33724744253,-11289.0775922508,0.0440962,8.31446261815324,0.000132738626974642,0.000270936633958637,0.000170746224505294,-2374.57706141853,-2820.72900385804,-0.000100190409453343,-3.72529029846191E-09,208.1101,2.13664300284366E-05,2.61535283606063E-05,1.06734541404069E-05,2.001829,1.22404764510489,5647500,7533.60210808145,3690.89991777438,5856.64487104951,-13.4382044964521,-1.6162445023340384 m^-2 kg^-1 s^2 mol K,-0.8073838985917569 m^-2 kg^-1 s^2 mol K,-6.39854744798299,-10.1200356460193,-34.3855008074068,-3.72148819803627,3.618353E-10,G,1,373.096,0.000041036,Bell
824,-4058.78120099455,-9443.99791178236,-6336.57081215514,-11721.7875229429,0.0440962,8.31446261815324,0.000125165497385081,0.000270509060625901,0.000170944005710168,-2360.62380408928,-2804.17136080807,-9.95650549157326E-05,1.67638063430786E-08,208.1101,2.1367636535477E-05,2.61543695309576E-05,1.06740568427558E-05,2.001829,1.22401789676332,6587300,7989.4221721776,3696.73384575811,5849.86876752776,-14.4329350096157,-1.735883083785088 m^-2 kg^-1 s^2 mol K,-0.8671485345576909 m^-2 kg^-1 s^2 mol K,-6.40786866869253,-10.1072514041503,-35.8616750900357,-3.6993827354578,3.618353E-10,G,1,373.12,0.000045546,Bell
825,-4058.85265633174,-9444.37790493416,-6336.53250254364,-11722.0577511461,0.0440962,8.31446261815324,0.000125159984639934,0.000270473360045532,0.000170960560926914,-2359.45716424112,-2802.78695237258,-9.95127991186175E-05,3.25962901115418E-08,208.1101,2.13677370764087E-05,2.61544396272657E-05,1.06741070672913E-05,2.001829,1.22401541790505,6588600,7989.77407097681,3697.22178861407,5849.30228690288,-14.4336845551922,-1.7359732333967843 m^-2 kg^-1 s^2 mol K,-0.8671935681802911 m^-2 kg^-1 s^2 mol K,-6.4086483878063,-10.1061830621416,-35.8622083045875,-3.69753467433532,3.618353E-10,G,1,373.122,0.000045528,Bell
826,-4192.50226146882,-9997.78755591864,-6338.44305692696,-12143.7283513768,0.0440962,8.31446261815324,0.000117885440978785,0.000271504375092169,0.000170485010146472,-2393.0499719131,-2842.64940475161,-0.000101019364945697,-1.11758708953857E-08,208.1101,2.13648213068351E-05,2.61524067580515E-05,1.0672650514522E-05,2.001829,1.22408731542654,8108600,8482.81171701228,3683.18189959379,5865.61832703563,-15.5610975447908,-1.8715698487615666 m^-2 kg^-1 s^2 mol K,-0.9349299309589212 m^-2 kg^-1 s^2 mol K,-6.3862193858822,-10.1369797689031,-37.5043809769835,-3.75076038302088,3.618353E-10,G,1,373.064,0.000050759,Bell
827,-4192.34075621236,-9997.69077782789,-6338.0909328316,-12143.4409544471,0.0440962,8.31446261815324,0.000117885764857865,0.000271327241722649,0.000170566337036606,-2387.29314285379,-2835.81827300389,-0.000100760904686042,-2.79396772384644E-08,208.1101,2.13653240379275E-05,2.61527572640171E-05,1.06729016504044E-05,2.001829,1.22407491773076,8110900,8482.78841135484,3685.58642932803,5862.82157062084,-15.5608539367941,-1.8715405494541049 m^-2 kg^-1 s^2 mol K,-0.9349152946900582 m^-2 kg^-1 s^2 mol K,-6.39005973951107,-10.1316970557921,-37.5012017210317,-3.74163731628099,3.618353E-10,G,1,373.074,0.000050767,Bell
828,-4311.23337236096,-10568.9206466243,-6251.05169533403,-12508.7389695974,0.0440962,8.31446261815324,0.000111245919481771,0.000271362689043169,0.000170550049785175,-2388.44566232447,-2837.18587268815,-0.000100812639257994,-2.04890966415405E-08,208.1101,2.13652234921157E-05,2.61526871631998E-05,1.06728514234311E-05,2.001829,1.22407739721753,10446000,8989.09375425551,3685.10499186908,5863.38146051322,-16.773403724384,-2.0173767680140906 m^-2 kg^-1 s^2 mol K,-1.0077667812855595 m^-2 kg^-1 s^2 mol K,-6.38929078921875,-10.1327544895771,-39.196346909079,-3.7434637003583,3.618353E-10,G,1,373.072,0.000056732,Bell
829,-4311.15844291363,-10569.0905712092,-6250.72668960661,-12508.6588179021,0.0440962,8.31446261815324,0.000111243482861998,0.000271238578074327,0.000170607103194962,-2384.40931138224,-2832.39625872402,-0.000100631474879366,-1.39698386192322E-08,208.1101,2.13655754015673E-05,2.61529325152383E-05,1.06730272173933E-05,2.001829,1.22406871912843,10449000,8989.29064672075,3686.79118987997,5861.42066346,-16.7737453147873,-2.0174178518963592 m^-2 kg^-1 s^2 mol K,-1.0077873044582524 m^-2 kg^-1 s^2 mol K,-6.39198404639368,-10.1290515148126,-39.1948316597186,-3.73706746841896,3.618353E-10,G,1,373.079,0.00005674,Bell
830,-4409.9644594875,-11139.4183963975,-6059.00967387099,-12788.463610781,0.0440962,8.31446261815324,0.000105337295165809,0.000271663575465556,0.00017041204871802,-2398.21883871854,-2848.782805713,-0.000101251526747536,1.49011611938477E-08,208.1101,2.13643688445054E-05,2.6152091298666E-05,1.06724244900566E-05,2.001829,1.22409847391265,13791000,9493.31382038929,3681.02348018603,5868.12967464932,-18.0387715937597,-2.169565541659304 m^-2 kg^-1 s^2 mol K,-1.0837916433717885 m^-2 kg^-1 s^2 mol K,-6.38277242899786,-10.1417247254584,-40.9204342261073,-3.75895229646051,3.618353E-10,G,1,373.055,0.000063462,Bell
831,-4409.79832374051,-11139.6498436887,-6058.35565282798,-12788.2071727762,0.0440962,8.31446261815324,0.000105334079617242,0.000271451262143751,0.000170509379540908,-2391.32443554671,-2840.60186555835,-0.000100941882602843,-9.31322574615479E-09,208.1101,2.13649721266966E-05,2.61525119103345E-05,1.06727258555534E-05,2.001829,1.22408359604905,13797000,9493.60362414283,3683.90256174397,5864.78000619365,-18.0392570770082,-2.169623931872937 m^-2 kg^-1 s^2 mol K,-1.0838208118040735 m^-2 kg^-1 s^2 mol K,-6.38737033895168,-10.1353961232044,-40.9176781356637,-3.7480257842527,3.618353E-10,G,1,373.067,0.000063425,Bell
832,-4485.20304968674,-11711.1572065322,-5734.98814359333,-12960.9423004388,0.0440962,8.31446261815324,9.99995153134309E-05,0.000270972196128875,0.00017072981566086,-2375.73599101744,-2822.10423417673,-0.000100242380468015,3.07336449623108E-08,208.1101,2.13663294848616E-05,2.61534582618559E-05,1.06734039145509E-05,2.001829,1.22405012430357,18523000,10000.0484688918,3690.41552707643,5857.20775325156,-19.3676503960008,-2.3293929247711964 m^-2 kg^-1 s^2 mol K,-1.1636323206283834 m^-2 kg^-1 s^2 mol K,-6.39777360975119,-10.1210980315742,-42.6703234629221,-3.72332442182302,3.618353E-10,G,1,373.094,0.000071273,Bell
833,-4485.16725764708,-11711.332441344,-5734.71037229505,-12960.875555992,0.0440962,8.31446261815324,9.99977299361522E-05,0.000270918848921,0.000170754433109791,-2373.99737622341,-2820.04112634158,-0.000100164415811209,4.65661287307739E-08,208.1101,2.13664803001479E-05,2.61535634099111E-05,1.06734792532968E-05,2.001829,1.22404640551538,18526000,10000.2270115381,3691.14221466223,5856.36332707699,-19.3680602730576,-2.329442221650097 m^-2 kg^-1 s^2 mol K,-1.1636569465474307 m^-2 kg^-1 s^2 mol K,-6.39893453518007,-10.1195042829837,-42.6700079623914,-3.72056974780366,3.618353E-10,G,1,373.097,0.000071273,Bell
834,-4534.6384724783,-12275.7336616709,-5261.39153047445,-13002.4867196671,0.0440962,8.31446261815324,9.52006630204479E-05,0.000271114339723061,0.000170664291498235,-2380.36584794584,-2827.59817799145,-0.000100450048224826,-2.79396772384644E-08,208.1101,2.1365927308528E-05,2.61531778649751E-05,1.06732030101113E-05,2.001829,1.22406004136016,24950000,10504.1285246639,3688.48066473165,5859.45654607156,-20.7488224945258,-2.495509745780104 m^-2 kg^-1 s^2 mol K,-1.2466148436155655 m^-2 kg^-1 s^2 mol K,-6.39468272678427,-10.1253430457724,-44.4627180102088,-3.73066031898814,3.618353E-10,G,1,373.086,0.000080055,Bell
835,-4534.58471363504,-12275.8426844684,-5261.10486218457,-13002.3628330179,0.0440962,8.31446261815324,9.51995509635973E-05,0.000271061055541632,0.000170688842243597,-2378.63074874621,-2825.53925510329,-0.000100372213298034,2.60770320892334E-08,208.1101,2.13660781250344E-05,2.61532830141576E-05,1.06732783494666E-05,2.001829,1.22405632241484,24953000,10504.2512267982,3689.20573264134,5858.61376089749,-20.7490919615248,-2.4955421552106793 m^-2 kg^-1 s^2 mol K,-1.2466310335251807 m^-2 kg^-1 s^2 mol K,-6.39584097123283,-10.1237520129986,-44.4622107712025,-3.72791104176582,3.618353E-10,G,1,373.089,0.00008024,Bell
836,-4534.51302811758,-12275.9880235587,-5260.72263547701,-13002.1976309181,0.0440962,8.31446261815324,9.51980684471375E-05,0.000270989973265729,0.000170721615416663,-2376.31523563564,-2822.79158723394,-0.000100268357849066,-3.44589352607727E-08,208.1101,2.13662792129978E-05,2.61534232124102E-05,1.06733788015849E-05,2.001829,1.22405136391273,24957000,10504.4148091648,3690.17343316763,5857.48909157989,-20.7494511969967,-2.495585361306908 m^-2 kg^-1 s^2 mol K,-1.246652616835358 m^-2 kg^-1 s^2 mol K,-6.39738685855044,-10.1216290542597,-44.4615343837354,-3.72424219570929,3.618353E-10,G,1,373.093,0.000080218,Bell
837,-4534.43197754019,-12275.982684665,-5260.49081817338,-13002.0415252982,0.0440962,8.31446261815324,9.51978131660693E-05,0.000270918848921,0.000170754433109791,-2373.99737622341,-2820.04112634158,-0.000100164415811209,4.65661287307739E-08,208.1101,2.13664803001479E-05,2.61535634099111E-05,1.06734792532968E-05,2.001829,1.22404640551538,24959000,10504.4429776505,3691.14221466223,5856.36332707699,-20.7494316682385,-2.495583012537169 m^-2 kg^-1 s^2 mol K,-1.2466514435234821 m^-2 kg^-1 s^2 mol K,-6.39893453518007,-10.1195042829837,-44.4603720515763,-3.72056974780366,3.618353E-10,G,1,373.097,0.000080132,Bell
838,-4547.60055741728,-12552.1374694867,-4959.96309022702,-12964.5000022965,0.0440962,8.31446261815324,9.29906179440439E-05,0.000270687402601169,0.00017086139973684,-2366.44804544825,-2811.08273979655,-9.98260028643297E-05,7.45058059692383E-09,208.1101,2.13671338277686E-05,2.61540190465991E-05,1.06738057185547E-05,2.001829,1.2240302914474,28926000,10753.7730376385,3694.29825839882,5852.69699031026,-21.453557696308,-2.58026990817996 m^-2 kg^-1 s^2 mol K,-1.2889562036417495 m^-2 kg^-1 s^2 mol K,-6.40397690632112,-10.1125861937403,-45.3557552284923,-3.70860928741915,3.618353E-10,G,1,373.11,0.000085312,Bell
839,-4547.55801276934,-12552.1289405376,-4959.84654840409,-12964.4174761724,0.0440962,8.31446261815324,9.2990536203189E-05,0.000270651755604348,0.000170877898308625,-2365.28438861305,-2809.70188225259,-9.97738572957234E-05,-3.53902578353882E-08,208.1101,2.13672343697169E-05,2.61540891438465E-05,1.0673855943598E-05,2.001829,1.22402781245821,28927000,10753.7824904563,3694.78482697096,5852.13190177401,-21.4535338658855,-2.5802670420389284 m^-2 kg^-1 s^2 mol K,-1.2889547718805792 m^-2 kg^-1 s^2 mol K,-6.40475434998403,-10.1115201562642,-45.3551561639711,-3.70676580628021,3.618353E-10,G,1,373.112,0.000085262,Bell
