viscosity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.0001497,323.0,13310000.0,L,33458,9783.520320117577,-67.96426050898079,-32.38144613317035,-3.8945927861255725 m^-2 kg^-1 s^2 mol K,-1.6703620566110675 m^-2 kg^-1 s^2 mol K,-18739.182965459942,-20064.303391432557,-9605.096290418534,-8279.97586444592,0.00010221269719691063,177.79409567300206,145.2453634996073,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001601,323.0,18030000.0,L,33458,9919.685004269098,-68.76898924030078,-33.071254050196714,-3.9775576088334508 m^-2 kg^-1 s^2 mol K,-1.7059450557832525 m^-2 kg^-1 s^2 mol K,-18977.1972711817,-19845.170658980038,-9163.155600766497,-8295.18221296816,0.00010080965268248273,176.2929052258653,145.59457413137451,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001694,323.0,21980000.0,L,33458,10023.812995563057,-69.38924974304501,-33.60469165373661,-4.041715405679542 m^-2 kg^-1 s^2 mol K,-1.7334618605874037 m^-2 kg^-1 s^2 mol K,-19156.625573618727,-19649.418661365376,-8795.103257208453,-8302.310169461805,9.976243575599826e-05,175.29065462493062,145.8677141763356,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001775,323.0,26850000.0,L,33458,10142.190563872035,-70.09957203936584,-34.21739845880254,-4.1154070960755265 m^-2 kg^-1 s^2 mol K,-1.7650676818592692 m^-2 kg^-1 s^2 mol K,-19357.68196763861,-19395.896312905337,-8343.676610712113,-8305.462265445389,9.859802906505683e-05,174.2857354435877,146.18487510341862,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00018570000000000001,323.0,29760000.0,L,33458,10208.444989581205,-70.4995606765958,-34.56324904312745,-4.157003360345186 m^-2 kg^-1 s^2 mol K,-1.7829080121192982 m^-2 kg^-1 s^2 mol K,-19468.77469221103,-19239.112697860688,-8075.1832569305225,-8304.845251280865,9.795811223164797e-05,173.7798085855412,146.36556519345504,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00019350000000000001,323.0,31920000.0,L,33458,10255.715968977638,-70.78601859496781,-34.811295077331415,-4.186836441037904 m^-2 kg^-1 s^2 mol K,-1.7957031998982256 m^-2 kg^-1 s^2 mol K,-19547.37939076656,-19120.54012793648,-7876.491817958433,-8303.331080788512,9.750660051671526e-05,173.44180293428957,146.4959135602505,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00019620000000000003,323.0,34250000.0,L,33458,10305.038874769232,-71.08587195618102,-35.071257467012614,-4.218102729867398 m^-2 kg^-1 s^2 mol K,-1.8091130800525468 m^-2 kg^-1 s^2 mol K,-19628.795356789764,-18990.750014363508,-7662.733852518432,-8300.779194944687,9.703990563765764e-05,173.10848735242695,146.63321322295235,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001988,323.0,34540000.0,L,33458,10311.063077821771,-71.12256299553961,-35.10308939065423,-4.221931230289315 m^-2 kg^-1 s^2 mol K,-1.8107550955827127 m^-2 kg^-1 s^2 mol K,-19638.69653727461,-18974.467875467733,-7636.170002286417,-8300.39866409329,9.698321040736486e-05,173.0690896059932,146.6500743028375,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001967,323.0,34560000.0,L,33458,10311.477631490583,-71.1250884200098,-35.105280540989,-4.222194765100331 m^-2 kg^-1 s^2 mol K,-1.810868123715072 m^-2 kg^-1 s^2 mol K,-19639.37753794441,-18973.343962356106,-7634.338347616656,-8300.37192320496,9.697931137881394e-05,173.0663887948251,146.65123533061742,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001932,323.0,37210000.0,L,33458,10365.4017248831,-71.45418575109504,-35.391010508221186,-4.256560181165627 m^-2 kg^-1 s^2 mol K,-1.8256071966316605 m^-2 kg^-1 s^2 mol K,-19727.576604778613,-18823.320931828628,-7392.024537673188,-8296.280210623172,9.647479437284211e-05,172.72621522599906,146.8030745514842,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001961,323.0,43590000.0,L,33458,10487.774565463453,-72.20545120290295,-36.044691201329464,-4.33517989757172 m^-2 kg^-1 s^2 mol K,-1.859326611830625 m^-2 kg^-1 s^2 mol K,-19924.820359166417,-18454.123958141186,-6811.688700111771,-8282.385101137,9.534911279396004e-05,172.03220660916116,147.15378516896433,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0002118,323.0,52270000.0,L,33458,10639.985461201248,-73.1486120300617,-36.86805005263407,-4.434207205663399 m^-2 kg^-1 s^2 mol K,-1.9017986922478514 m^-2 kg^-1 s^2 mol K,-20164.208671008295,-17937.179398992015,-6028.799231991212,-8255.828504007492,9.398509082991742e-05,171.30702271431602,147.6023826286389,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00022810000000000001,323.0,61420000.0,L,33458,10785.996401827733,-74.06264221530967,-37.66875788854008,-4.53051022278898 m^-2 kg^-1 s^2 mol K,-1.9431023444080464 m^-2 kg^-1 s^2 mol K,-20387.23210520037,-17378.3829403293,-5211.374142330852,-8220.223307201926,9.27128067491795e-05,170.7405748410508,148.04631093135197,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0002386,323.0,68370000.0,L,33458,10888.743430136048,-74.71142184935707,-38.238709104648684,-4.599059597809828 m^-2 kg^-1 s^2 mol K,-1.9725026646282091 m^-2 kg^-1 s^2 mol K,-20540.056080517905,-16946.66607792539,-4595.563037123866,-8188.953039716376,9.183796150732754e-05,170.41102192284637,148.36712120452432,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00023899999999999998,323.0,68390000.0,L,33458,10889.030070174218,-74.71323834470925,-38.24030672933603,-4.599251747893448 m^-2 kg^-1 s^2 mol K,-1.9725850763786743 m^-2 kg^-1 s^2 mol K,-20540.47749857021,-16945.416070870164,-4593.796997294623,-8188.858424994671,9.183554398835457e-05,170.410178127964,148.3680262535796,-0.7263953080865397,-30.07257597476368,-29.34618066667714,-17359.818706102018,-19696.704899447,9314.56450654005,0.00010735874976203863,207.3896058056367,0.004821842426072159,-0.00471448367631012,-1.5011755749583244e-07,1.9944957023190924e-05,2.6594775316312765e-05,8.554244631418666e-06,1.3334085044851083,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001212,348.0,13860000.0,L,33458,9359.703549609874,-54.53206192590175,-29.208205721511863,-3.512939688698657 m^-2 kg^-1 s^2 mol K,-1.5066738643561322 m^-2 kg^-1 s^2 mol K,-17614.382776590097,-19026.999636455308,-8862.544045369179,-7449.927185503967,0.00010684099071083095,185.631539007373,150.2415000974447,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00013780000000000002,348.0,21190000.0,L,33458,9609.73609016621,-55.93075405366397,-30.387702485080794,-3.6548005422183656 m^-2 kg^-1 s^2 mol K,-1.567516935776062 m^-2 kg^-1 s^2 mol K,-18052.828399702616,-18741.206038500328,-8166.285573692209,-7477.907934894501,0.00010406113035958554,182.52712768966867,150.8199463214843,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001454,348.0,28110000.0,L,33458,9809.155244622249,-57.06192889260787,-31.34810327042631,-3.770310206456754 m^-2 kg^-1 s^2 mol K,-1.6170581769047996 m^-2 kg^-1 s^2 mol K,-18394.556886111055,-18422.299682814242,-7513.159744705888,-7485.4169480027,0.00010194557788737597,180.56241185164177,151.2992226757925,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001572,348.0,34750000.0,L,33458,9976.96326103465,-58.02465076277603,-32.1697902091471,-3.869136429684552 m^-2 kg^-1 s^2 mol K,-1.6594440135103539 m^-2 kg^-1 s^2 mol K,-18675.83552962167,-18086.24476984306,-6891.157777059863,-7480.748536838475,0.00010023089930635828,179.19146613938395,151.7154327792611,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00015759999999999998,348.0,34770000.0,L,33458,9977.440198136213,-58.027401222803086,-32.17214321547819,-3.869419431297422 m^-2 kg^-1 s^2 mol K,-1.6595653908101273 m^-2 kg^-1 s^2 mol K,-18676.626147870284,-18085.197359861635,-6889.291520875225,-7480.720308883874,0.00010022610811406317,179.18789532439942,151.71663305580063,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00017460000000000002,348.0,41350000.0,L,33458,10126.50077889565,-58.89101124422285,-32.912455885411426,-3.9584585795782607 m^-2 kg^-1 s^2 mol K,-1.6977536233183166 m^-2 kg^-1 s^2 mol K,-18921.117641154502,-17731.205269165115,-6277.670621041938,-7467.582993031324,9.875079475469664e-05,178.1539825205207,152.09672423167484,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.000177,348.0,44670000.0,L,33458,10196.411252106396,-59.29880662234304,-33.2630478166962,-4.0006250968128585 m^-2 kg^-1 s^2 mol K,-1.71583853085962 m^-2 kg^-1 s^2 mol K,-19033.920767576925,-17546.400608067663,-5970.859967857384,-7458.380127366646,9.807372175121104e-05,177.72200596708944,152.27847101930084,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00018790000000000001,348.0,48370000.0,L,33458,10270.718004538343,-59.73419227137207,-33.63806120519871,-4.045728840220608 m^-2 kg^-1 s^2 mol K,-1.7351831929942143 m^-2 kg^-1 s^2 mol K,-19152.44070474843,-17336.368481271573,-5630.323181862422,-7446.395405339282,9.736417644395728e-05,177.29700662427146,152.47415859134486,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.000185,348.0,48390000.0,L,33458,10271.110059000563,-59.736494780300404,-33.640046340019865,-4.045967597060626 m^-2 kg^-1 s^2 mol K,-1.7352855940379748 m^-2 kg^-1 s^2 mol K,-19153.06217604019,-17335.22250801629,-5628.486381689381,-7446.326049713279,9.736045999465278e-05,177.29485401704048,152.47519804207852,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001978,348.0,51810000.0,L,33458,10336.735286328989,-60.12270152887211,-33.97329846527024,-4.086048614987481 m^-2 kg^-1 s^2 mol K,-1.7524760463424816 m^-2 kg^-1 s^2 mol K,-19256.504187107384,-17137.716340130697,-5315.008474216654,-7433.796321193341,9.674234391225687e-05,176.94733764508064,152.65023705134783,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.000205,348.0,55090000.0,L,33458,10397.189207476424,-60.47987869860248,-34.28199052625719,-4.123175736145375 m^-2 kg^-1 s^2 mol K,-1.7683995941583859 m^-2 kg^-1 s^2 mol K,-19350.74373371494,-16945.62930969188,-5015.496606554378,-7420.611030577433,9.617984053622096e-05,176.64902981723444,152.81335212663984,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0002052,348.0,55100000.0,L,33458,10397.370020729079,-60.480949017948404,-34.28291625345154,-4.123287075535167 m^-2 kg^-1 s^2 mol K,-1.768447346799632 m^-2 kg^-1 s^2 mol K,-19351.024053222307,-16945.039990782065,-5014.585134580929,-7420.569197021173,9.617816794115389e-05,176.64816802525837,152.8138427197788,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001942,348.0,58530000.0,L,33458,10458.206436412851,-60.8417586683223,-34.5952186338618,-4.160848418312558 m^-2 kg^-1 s^2 mol K,-1.7845571290583138 m^-2 kg^-1 s^2 mol K,-19444.807050001626,-16741.67811093815,-4702.542026354247,-7405.670965417718,9.561869007655566e-05,176.36821489185732,152.9798445062678,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00020050000000000002,348.0,62020000.0,L,33458,10517.8233231524,-61.19667698025687,-34.90287502668527,-4.197850977221387 m^-2 kg^-1 s^2 mol K,-1.8004272530463756 m^-2 kg^-1 s^2 mol K,-19535.658180265826,-16532.433840823298,-4386.2333315368205,-7389.457670979352,9.507670639406407e-05,176.1126935097826,153.1443573062332,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.000202,348.0,62060000.0,L,33458,10518.494008728707,-61.20067737643051,-34.90634525495293,-4.198268349747674 m^-2 kg^-1 s^2 mol K,-1.8006062610376259 m^-2 kg^-1 s^2 mol K,-19536.674211228335,-16530.023031693458,-4382.614882969842,-7389.266062504717,9.507064406464996e-05,176.10992197109152,153.14621856857545,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00020360000000000002,348.0,65590000.0,L,33458,10576.61859712907,-61.54801437132374,-35.20786349082911,-4.234532658064831 m^-2 kg^-1 s^2 mol K,-1.816159754804168 m^-2 kg^-1 s^2 mol K,-19624.20815851005,-16316.226264741203,-4063.889769932673,-7371.8716637015195,9.454817632087453e-05,175.87821187331397,153.30842477156077,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0002056,348.0,68500000.0,L,33458,10623.029364300734,-61.82627258195679,-35.44971720966095,-4.263620974404578 m^-2 kg^-1 s^2 mol K,-1.828635518657505 m^-2 kg^-1 s^2 mol K,-19693.351449288388,-16138.529648773638,-3802.0280598116287,-7356.849860326375,9.413510644718297e-05,175.7049712742843,153.43923761522225,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0002072,348.0,69170000.0,L,33458,10633.53244962549,-61.8893583276754,-35.50458643210743,-4.270220225007578 m^-2 kg^-1 s^2 mol K,-1.8314658884585762 m^-2 kg^-1 s^2 mol K,-19708.905032966763,-16097.44415859952,-3741.8480802261333,-7353.308954593378,9.40421261455049e-05,175.66718115052467,153.46900350233193,-1.1991639477364984,-26.355842549122045,-25.156678601385547,-15545.354657618438,-17839.982752533626,8729.086161264886,0.00011455952908764682,377.8089557171889,0.002646840380217339,-0.0025322808511296924,-3.4226104617118835e-08,2.1358842069775848e-05,2.760480517440559e-05,9.160649476268877e-06,1.2924298557115221,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00010630000000000001,378.0,15170000.0,L,33458,8844.289353724316,-39.086990860464766,-25.827940367948596,-3.10638721395627 m^-2 kg^-1 s^2 mol K,-1.332306513230166 m^-2 kg^-1 s^2 mol K,-16307.55953031316,-17735.195317716112,-7972.233858631541,-6544.598071228591,0.00011306730931173137,195.45103592156417,156.4500715887946,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001108,378.0,17160000.0,L,33458,8937.522198753828,-39.57378322202356,-26.227543850462602,-3.1544484658815044 m^-2 kg^-1 s^2 mol K,-1.3529196289056051 m^-2 kg^-1 s^2 mol K,-16472.51955710645,-17695.391195607714,-7781.3796201328505,-6558.507981631586,0.00011188783398372219,194.00601093201038,156.63600434574548,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00011690000000000001,378.0,21120000.0,L,33458,9104.855662281569,-40.45427827054443,-26.953810035034635,-3.2417982102878775 m^-2 kg^-1 s^2 mol K,-1.3903832885803387 m^-2 kg^-1 s^2 mol K,-16766.101962576908,-17589.32744709386,-7400.787253850767,-6577.561769333817,0.00010983150497845585,191.71129444391005,156.97665494355607,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00011740000000000001,378.0,21210000.0,L,33458,9108.418360788042,-40.4731201469164,-26.96939912732263,-3.2436731471303335 m^-2 kg^-1 s^2 mol K,-1.3911874351322804 m^-2 kg^-1 s^2 mol K,-16772.314947161103,-17586.56677523585,-7392.133905107894,-6577.882077033148,0.00010978854510076346,191.6662126844577,156.9840051654677,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.0001256,378.0,27580000.0,L,33458,9339.11537779282,-41.70168094019112,-27.98999480700783,-3.3664225930725036 m^-2 kg^-1 s^2 mol K,-1.4438337651163213 m^-2 kg^-1 s^2 mol K,-17170.869521928897,-17360.56589478109,-6780.347857732134,-6590.65148487994,0.00010707652272696702,189.03763767635562,157.4686992138195,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
0.00012570000000000002,378.0,27630000.0,L,33458,9340.779772436243,-41.710605399206145,-27.997437614549984,-3.3673177570637285 m^-2 kg^-1 s^2 mol K,-1.444217694334984 m^-2 kg^-1 s^2 mol K,-17173.716277421816,-17358.58599126454,-6775.554572964649,-6590.684859121923,0.00010705744320735463,189.02059245099304,157.4722591493644,-2.0815280180055344,-21.8342525789476,-19.752724560942063,-12844.068663593613,-14921.594638624007,7860.403232984623,0.00012721993647904706,733.2850216957793,0.001363726205244751,-0.001236506268765704,7.05476850271225e-08,2.3008421453021446e-05,2.877007303131096e-05,9.868141879828342e-06,1.2504149009115486,0.058123,2.331586,3.708601e-10,222.8774,8.31446261815324,1
