viscosity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.004325,283.15,58900000.0,Liquid,34968,13827.798984294117,-145.74660844776423,-92.86027944541529,-11.168524498825741 m^-2 kg^-1 s^2 mol K,-3.7232138209906798 m^-2 kg^-1 s^2 mol K,-48408.93972738919,-46503.64436548292,-20210.256240513587,-22115.551602419855,7.231808917209597e-05,-0.02571894751512011,-89.26212298701284,-89.23640403949773,-47368.901180336245,-49721.28012987701,13297.485648347652,7.520218682275925e-05,0.4098834815047031,2.4397177371699614,-2.4396425349831388,-3.865238795697223e-09,2.277430429639307e-05,3.2924289010791026e-05,7.592193984862843e-06,1.445677048233938,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.004595,283.15,68800000.0,Liquid,34968,13904.40919112037,-146.32943781948705,-93.39717130526485,-11.233097747213119 m^-2 kg^-1 s^2 mol K,-3.744740389776684 m^-2 kg^-1 s^2 mol K,-48548.54232630665,-45954.71169645565,-19509.30264136991,-22103.133271220908,7.191963256077214e-05,-0.02571894751512011,-89.26212298701284,-89.23640403949773,-47368.901180336245,-49721.28012987701,13297.485648347652,7.520218682275925e-05,0.4098834815047031,2.4397177371699614,-2.4396425349831388,-3.865238795697223e-09,2.277430429639307e-05,3.2924289010791026e-05,7.592193984862843e-06,1.445677048233938,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.004866,283.15,78600000.0,Liquid,34968,13977.547389497207,-146.88997140229358,-93.91408483512639,-11.295268154803015 m^-2 kg^-1 s^2 mol K,-3.7654659315274914 m^-2 kg^-1 s^2 mol K,-48679.53642022377,-45410.47237788028,-18818.699256814245,-22087.763299157737,7.154330957599933e-05,-0.02571894751512011,-89.26212298701284,-89.23640403949773,-47368.901180336245,-49721.28012987701,13297.485648347652,7.520218682275925e-05,0.4098834815047031,2.4397177371699614,-2.4396425349831388,-3.865238795697223e-09,2.277430429639307e-05,3.2924289010791026e-05,7.592193984862843e-06,1.445677048233938,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.005128,283.15,88400000.0,Liquid,34968,14048.22286499495,-147.43556278637283,-94.41774125439376,-11.355844098480688 m^-2 kg^-1 s^2 mol K,-3.785659932153445 m^-2 kg^-1 s^2 mol K,-48803.979367645865,-44865.60858117433,-18131.22514499274,-22069.59593146427,7.118338095929399e-05,-0.02571894751512011,-89.26212298701284,-89.23640403949773,-47368.901180336245,-49721.28012987701,13297.485648347652,7.520218682275925e-05,0.4098834815047031,2.4397177371699614,-2.4396425349831388,-3.865238795697223e-09,2.277430429639307e-05,3.2924289010791026e-05,7.592193984862843e-06,1.445677048233938,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.005399,283.15,98200000.0,Liquid,34968,14116.628849923669,-147.96741797421527,-94.90920850562178,-11.414954022212255 m^-2 kg^-1 s^2 mol K,-3.805365210591811 m^-2 kg^-1 s^2 mol K,-48922.403115065514,-44320.30815940262,-17446.765771035814,-22048.860726698713,7.083844242355407e-05,-0.02571894751512011,-89.26212298701284,-89.23640403949773,-47368.901180336245,-49721.28012987701,13297.485648347652,7.520218682275925e-05,0.4098834815047031,2.4397177371699614,-2.4396425349831388,-3.865238795697223e-09,2.277430429639307e-05,3.2924289010791026e-05,7.592193984862843e-06,1.445677048233938,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.005694,283.15,108000000.0,Liquid,34968,14182.935456201285,-148.48659926170606,-95.38942772273474,-11.472711118391206 m^-2 kg^-1 s^2 mol K,-3.8246195014138773 m^-2 kg^-1 s^2 mol K,-49035.27576388816,-43774.731148081984,-16765.21468838965,-22025.759304195824,7.050726579755845e-05,-0.02571894751512011,-89.26212298701284,-89.23640403949773,-47368.901180336245,-49721.28012987701,13297.485648347652,7.520218682275925e-05,0.4098834815047031,2.4397177371699614,-2.4396425349831388,-3.865238795697223e-09,2.277430429639307e-05,3.2924289010791026e-05,7.592193984862843e-06,1.445677048233938,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.005941,283.15,117800000.0,Liquid,34968,14247.293320293906,-148.99404780491537,-95.8592330958229,-11.529215717024245 m^-2 kg^-1 s^2 mol K,-3.8434562512998784 m^-2 kg^-1 s^2 mol K,-49143.01163985778,-43229.01457441842,-16086.472723336168,-22000.469788775525,7.01887704224911e-05,-0.02571894751512011,-89.26212298701284,-89.23640403949773,-47368.901180336245,-49721.28012987701,13297.485648347652,7.520218682275925e-05,0.4098834815047031,2.4397177371699614,-2.4396425349831388,-3.865238795697223e-09,2.277430429639307e-05,3.2924289010791026e-05,7.592193984862843e-06,1.445677048233938,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001968,298.15,100000.0,Liquid,34968,13097.633499449174,-132.8554737842579,-84.77414846716101,-10.19598648288716 m^-2 kg^-1 s^2 mol K,-3.3990020611685035 m^-2 kg^-1 s^2 mol K,-46037.112091068,-48508.43415363575,-23233.021788151695,-20761.69972558394,7.634967034633054e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.002126,298.15,9900000.0,Liquid,34968,13203.458974147381,-133.60709983186908,-85.45886575783497,-10.27833904397499 m^-2 kg^-1 s^2 mol K,-3.4264556602243528 m^-2 kg^-1 s^2 mol K,-46258.18765144778,-47987.34116218556,-22507.780336487074,-20778.626825749285,7.573772917824175e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.00229,298.15,19700000.0,Liquid,34968,13303.376911288835,-134.32215068450168,-86.11123331686633,-10.356800826653167 m^-2 kg^-1 s^2 mol K,-3.452612203438066 m^-2 kg^-1 s^2 mol K,-46462.993757493976,-47461.12376615536,-21787.05955273167,-20788.92954407028,7.516888431172921e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.002449,298.15,29500000.0,Liquid,34968,13398.133610127736,-135.0052706290432,-86.73534129375238,-10.431863762834203 m^-2 kg^-1 s^2 mol K,-3.477635684513186 m^-2 kg^-1 s^2 mol K,-46653.61636530786,-46930.774184779926,-21070.632178047657,-20793.474358575597,7.463726136035049e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.002629,298.15,39300000.0,Liquid,34968,13488.334932422678,-135.66023418653063,-87.33451631695145,-10.503927953957136 m^-2 kg^-1 s^2 mol K,-3.5016594839341058 m^-2 kg^-1 s^2 mol K,-46831.748663310485,-46397.07697618133,-20358.290936282254,-20792.962623411415,7.413813528579003e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.002782,298.15,49100000.0,Liquid,34968,13574.480348645628,-136.29015624267277,-87.9115055754788,-10.573323810914575 m^-2 kg^-1 s^2 mol K,-3.5247937496798265 m^-2 kg^-1 s^2 mol K,-46998.78624875086,-45860.66190662332,-19649.84651929431,-20787.970861421858,7.366764504541594e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.002964,298.15,58900000.0,Liquid,34968,13656.987104984015,-136.8976413533706,-88.46860769145698,-10.640327794402557 m^-2 kg^-1 s^2 mol K,-3.5471306445319724 m^-2 kg^-1 s^2 mol K,-47155.89470174271,-45322.04103984898,-18945.125656641078,-20778.97931853482,7.322259238533348e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.003134,298.15,68800000.0,Liquid,34968,13737.000310816426,-137.49078721676912,-89.01318313751412,-10.705825165798291 m^-2 kg^-1 s^2 mol K,-3.5689652851279434 m^-2 kg^-1 s^2 mol K,-47305.527515121306,-44776.11310675938,-18236.83255430955,-20766.246962671474,7.279609648203956e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.003319,298.15,78600000.0,Liquid,34968,13813.206861120256,-138.05950767545468,-89.53590625572177,-10.768694306260405 m^-2 kg^-1 s^2 mol K,-3.589923761129582 m^-2 kg^-1 s^2 mol K,-47445.50864751313,-44234.259138528505,-17539.128688385066,-20750.37819736969,7.239448522375199e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.003487,298.15,88400000.0,Liquid,34968,13886.690032029182,-138.61151358264493,-90.04379831561555,-10.82977968041133 m^-2 kg^-1 s^2 mol K,-3.6102875888959995 m^-2 kg^-1 s^2 mol K,-47578.11606112149,-43691.265270710006,-16844.706802909233,-20731.557593320707,7.201140067888991e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.003702,298.15,98200000.0,Liquid,34968,13957.674584688408,-139.1482122921924,-90.53810426840477,-10.889231021464926 m^-2 kg^-1 s^2 mol K,-3.6301066844900913 m^-2 kg^-1 s^2 mol K,-47703.97681370817,-43147.37792716063,-16153.442139535742,-20710.041026083283,7.164517226221921e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.003882,298.15,108000000.0,Liquid,34968,14026.357074881718,-139.67083531384068,-91.01991407551455,-10.947179421648702 m^-2 kg^-1 s^2 mol K,-3.649424749691203 m^-2 kg^-1 s^2 mol K,-47823.63905336148,-42602.80636397797,-15465.218982363309,-20686.05167174682,7.129434924986984e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.004091,298.15,117800000.0,Liquid,34968,14092.910505679387,-140.18046720711575,-91.49018811253175,-11.003740387596212 m^-2 kg^-1 s^2 mol K,-3.668280290561127 m^-2 kg^-1 s^2 mol K,-47937.58503892433,-42057.7293199091,-14779.929734157762,-20659.785453172986,7.095766340082866e-05,-0.04572938999741163,-84.76717601297311,-84.7214466229757,-46017.18233898012,-48491.91803432012,13096.550878355583,7.635598176102081e-05,1.1144184837398217,0.8973289788268314,-0.8972526228450703,-1.1717384040821344e-07,2.394833331641439e-05,3.378512492673542e-05,7.983576129751106e-06,1.4107505720900757,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001115,323.15,100000.0,Liquid,34968,12752.60835793096,-118.16884481289019,-77.4738513297682,-9.317962553661253 m^-2 kg^-1 s^2 mol K,-3.106298147701855 m^-2 kg^-1 s^2 mol K,-43700.9838747435,-46379.9609367429,-21344.285879528306,-18665.30881752891,7.84153305686747e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.00121,323.15,9900000.0,Liquid,34968,12872.14632150624,-118.9945584905855,-78.22199149296765,-9.407943132991301 m^-2 kg^-1 s^2 mol K,-3.1362946737978135 m^-2 kg^-1 s^2 mol K,-43964.22529216543,-45881.94138071427,-20604.504829761776,-18686.78874121293,7.768712186943076e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.00131,323.15,19700000.0,Liquid,34968,12983.902970424746,-119.77163541352705,-78.92719337763555,-9.492759424440877 m^-2 kg^-1 s^2 mol K,-3.1645695984401363 m^-2 kg^-1 s^2 mol K,-44205.4857243283,-45375.04097839421,-19869.71843841129,-18700.16318434537,7.70184437050893e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001409,323.15,29500000.0,Liquid,34968,13089.003980583742,-120.50711008433332,-79.59563577198847,-9.573154565420102 m^-2 kg^-1 s^2 mol K,-3.191370658872588 m^-2 kg^-1 s^2 mol K,-44427.978649808705,-44860.99702876289,-19139.667329044827,-18706.648950090643,7.640000732549262e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001512,323.15,39300000.0,Liquid,34968,13188.335018732458,-121.20652424505442,-80.23219058935673,-9.649714512418775 m^-2 kg^-1 s^2 mol K,-3.216893193458938 m^-2 kg^-1 s^2 mol K,-44634.2323219551,-44341.14481482497,-18414.112425874333,-18707.199933004475,7.582458275283569e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001615,323.15,49100000.0,Liquid,34968,13282.60708290577,-121.87433197302603,-80.840776785711,-9.722910607500799 m^-2 kg^-1 s^2 mol K,-3.2412943319334597 m^-2 kg^-1 s^2 mol K,-44826.2762058112,-43816.53134058178,-17692.83432227927,-18702.579187508694,7.528642485306695e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.00172,323.15,58900000.0,Liquid,34968,13372.400715048798,-122.51417407670402,-81.424600250966,-9.793128430596221 m^-2 kg^-1 s^2 mol K,-3.264702613793453 m^-2 kg^-1 s^2 mol K,-45005.76716586651,-43287.991458441444,-16975.631887341784,-18693.407594766857,7.478088798779695e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001826,323.15,68800000.0,Liquid,34968,13459.053177231333,-123.13522478581075,-81.99194748464703,-9.861364618518015 m^-2 kg^-1 s^2 mol K,-3.287450284534459 m^-2 kg^-1 s^2 mol K,-45175.741526585756,-42750.75923237966,-16255.061402715985,-18680.04369692208,7.42994315299756e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001932,323.15,78600000.0,Liquid,34968,13541.220475717255,-123.72749231717685,-82.53360967404703,-9.926511605674753 m^-2 kg^-1 s^2 mol K,-3.3091681187034547 m^-2 kg^-1 s^2 mol K,-45333.92530577107,-42216.24495326571,-15545.50898709742,-18663.189339602777,7.384858711910396e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.002039,323.15,88400000.0,Liquid,34968,13620.13915071839,-124.29952096677492,-83.05732202220034,-9.989499723152106 m^-2 kg^-1 s^2 mol K,-3.3301662576764697 m^-2 kg^-1 s^2 mol K,-45483.06462918609,-41679.4943213259,-14839.520709851866,-18643.09101771205,7.342068894701823e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.002148,323.15,98200000.0,Liquid,34968,13696.101781427156,-124.85315229854368,-83.56471052846146,-10.050524533721743 m^-2 kg^-1 s^2 mol K,-3.350509895563471 m^-2 kg^-1 s^2 mol K,-45623.9936931947,-41140.88893581455,-14136.95272854223,-18620.057485922378,7.301347609405677e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.002255,323.15,108000000.0,Liquid,34968,13769.361094215696,-125.38997822262162,-84.0571816011459,-10.109755189423918 m^-2 kg^-1 s^2 mol K,-3.3702554220168413 m^-2 kg^-1 s^2 mol K,-45757.43282385913,-40600.75023821285,-13437.672003802556,-18594.35458944884,7.262501093243064e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.002362,323.15,117800000.0,Liquid,34968,13840.13706770455,-125.91138533275647,-84.53596095532573,-10.167339109896963 m^-2 kg^-1 s^2 mol K,-3.3894519818305042 m^-2 kg^-1 s^2 mol K,-45884.00877851264,-40059.35097534149,-12741.555192627982,-18566.21299579913,7.225361967935008e-05,-0.10297194052396538,-77.4669305759614,-77.36395863543743,-43652.328291919956,-46325.29032367752,12751.497883981667,7.84221594277322e-05,4.556071020741538,0.21948735993084714,-0.2194089377714194,4.332741809776053e-07,2.5859605835702695e-05,3.5173064013012776e-05,8.620730684969396e-06,1.3601546843553038,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.002133,294.589996,101325.0,Liquid,206031,13145.627638923212,-134.97411601411847,-85.83303575015991,-10.32334135013823 m^-2 kg^-1 s^2 mol K,-3.4414579291723277 m^-2 kg^-1 s^2 mol K,-46359.91807968521,-48801.567703051245,-23516.01404474378,-21074.364421377744,7.607092087707363e-05,-0.040163223478313616,-85.82600512304711,-85.7858418995688,-46342.47534853022,-48788.33048356023,13144.541983060026,7.607720385303238e-05,0.8892288205463031,1.1245699384615582,-1.1244938612577051,3.0258433980634436e-07,2.3671541154499735e-05,3.3582816742479907e-05,7.891302848451425e-06,1.4187000551967075,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001954,298.170013,101325.0,Liquid,206031,13097.377885360156,-132.8436883507358,-84.76830509000365,-10.19528368615504 m^-2 kg^-1 s^2 mol K,-3.39876777216223 m^-2 kg^-1 s^2 mol K,-46035.32159814283,-48506.708743756084,-23231.342113081733,-20759.95496746848,7.63511604195042e-05,-0.04576225665989838,-84.76123746236743,-84.71547520570753,-46015.34570214511,-48490.243416700905,13096.280454035672,7.635755843116859e-05,1.1158119246949745,0.8962083823161923,-0.8961320247577611,2.4802875486784615e-07,2.3949886054762473e-05,3.378625880290383e-05,7.984093760963588e-06,1.410706452867878,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001734,303.109985,101325.0,Liquid,206031,13030.403711170893,-129.91553194459647,-83.3071672089093,-10.019549192153685 m^-2 kg^-1 s^2 mol K,-3.3401837490928044 m^-2 kg^-1 s^2 mol K,-45583.27353444014,-48095.694129343356,-22844.459926258354,-20332.039331355143,7.674359307399705e-05,-0.0544416621083547,-83.30005794488058,-83.24561628277222,-45559.25727920393,-48074.01979604886,13029.291779665884,7.675014244140624e-05,1.5092278179407703,0.662590490390262,-0.6625137402478206,7.794369594193995e-09,2.4332036775550358e-05,3.4064988278491125e-05,8.111490074190872e-06,1.4000056219182095,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001545,308.130005,101325.0,Liquid,206031,12961.808917144755,-126.95338298869608,-81.83182561554322,-9.842106384227058 m^-2 kg^-1 s^2 mol K,-3.2810302310987964 m^-2 kg^-1 s^2 mol K,-45119.012479922625,-47673.130692089755,-22458.289856013296,-19904.17164384617,7.71497255045387e-05,-0.06448587329251504,-81.82469078707611,-81.7602049137836,-45090.16277930999,-47645.14236371803,12960.685212693665,7.715641446338056e-05,2.0255563914777586,0.49369151320958443,-0.49361435679512106,2.985207174788229e-07,2.471808938158491e-05,3.4345917136449045e-05,8.240187145909562e-06,1.3895053378210092,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001384,313.049988,101325.0,Liquid,206031,12893.987352542264,-124.06315455309365,-80.39507412364844,-9.669304898685722 m^-2 kg^-1 s^2 mol K,-3.22342397529277 m^-2 kg^-1 s^2 mol K,-44659.268812218244,-47254.25292116057,-22086.575931493324,-19491.591822550996,7.755552822089851e-05,-0.07562858948571913,-80.38793796461798,-80.31230937513226,-44624.87719031643,-47218.93227863438,12892.856192163472,7.75623325890984e-05,2.6710835729804585,0.3743798996465604,-0.3743023373139713,4.865551090915687e-07,2.5094224867599985e-05,3.4619035815003044e-05,8.365578180351365e-06,1.379561871213678,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001241,318.070007,101325.0,Liquid,206031,12824.10919982941,-121.12707075370278,-78.93843628804521,-9.494111635753383 m^-2 kg^-1 s^2 mol K,-3.1650203806225234 m^-2 kg^-1 s^2 mol K,-44185.40092555784,-46822.08097512202,-21714.131992414426,-19077.45194285025,7.797812576434567e-05,-0.08843020027557179,-78.93133229899519,-78.84290209871962,-44144.430407281514,-46777.94772191628,12822.97611966616,7.798501616690483e-05,3.5021956150664804,0.2855351641975651,-0.2854571791813982,1.1580414138734341e-07,2.547576802913325e-05,3.489550450218709e-05,8.492771953573109e-06,1.3697527965508922,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.00116,323.109985,101325.0,Liquid,206031,12753.191413608014,-118.19221035062446,-77.48545387274955,-9.319358018830105 m^-2 kg^-1 s^2 mol K,-3.1067633492782964 m^-2 kg^-1 s^2 mol K,-43704.85547577667,-46383.396297493935,-21347.07245895164,-18668.531637234373,7.841174554417585e-05,-0.10285084799852334,-77.47842788997508,-77.37557704197656,-43656.22797171805,-46328.88141752187,12752.064107575856,7.841867728738216e-05,4.546830595443068,0.21993341933658614,-0.21985500065929875,-1.1943120625801384e-07,2.5856591131584672e-05,3.517088624149863e-05,8.619725683096534e-06,1.3602290442121059,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.001009,328.089996,101325.0,Liquid,206031,12682.294755627547,-115.30476374304116,-76.05904290233188,-9.147800212159192 m^-2 kg^-1 s^2 mol K,-3.049571694555853 m^-2 kg^-1 s^2 mol K,-43225.37237695226,-45945.27489937724,-20991.063817787348,-18271.161295362366,7.88500834642932e-05,-0.11875845915416076,-76.05215298301785,-75.93339452386368,-43168.02459995142,-45878.79847708206,12681.183070010602,7.885699579283528e-05,5.824979888543942,0.17167441246736526,-0.17159555547157243,-1.8801983969751745e-07,2.623072687618472e-05,3.544088975268272e-05,8.744450070401947e-06,1.3511211458215457,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
